date,symbol,time_str,side,price,quantity,order_type
20240207,SH.510050,09:42:27.972,sell,2.951,500,market
20240207,SH.510050,09:42:29.978,buy,2.955,1200,market
20240207,SH.510050,09:42:28.909,sell,2.959,5000,limit
20240207,SH.510050,09:42:31.403,sell,2.95,1500,market
20240207,SH.510050,09:42:31.236,sell,2.958,2500,limit
20240207,SH.510050,09:42:32.431,sell,2.956,400,limit
20240207,SH.510050,09:42:31.547,buy,2.948,2000,limit
20240207,SH.510050,09:42:32.460,buy,2.955,800,market
20240207,SH.510050,09:42:31.241,sell,2.954,200,limit
20240207,SH.510050,09:42:30.218,sell,2.95,3000,market
20240207,SH.510050,09:42:35.427,buy,2.952,3000,limit
20240207,SH.510050,09:42:33.498,sell,2.953,2000,market
20240207,SH.510050,09:42:33.011,sell,2.959,500,limit
20240207,SH.510050,09:42:33.091,sell,2.956,500,limit
20240207,SH.510050,09:42:37.981,sell,2.953,1000,market
20240207,SH.510050,09:42:36.941,buy,2.956,2000,market
20240207,SH.510050,09:42:37.816,sell,2.952,200,market
20240207,SH.510050,09:42:38.569,buy,2.939,400,stop
20240207,SH.510050,09:42:37.588,sell,2.966,5000,stop
20240207,SH.510050,09:42:38.380,sell,2.958,500,limit
20240207,SH.510050,09:42:38.354,buy,2.956,100,market
20240207,SH.510050,09:42:37.015,sell,2.952,600,market
20240207,SH.510050,09:42:40.066,buy,2.951,1500,limit
20240207,SH.510050,09:42:41.450,buy,2.95,1000,limit
20240207,SH.510050,09:42:41.740,sell,2.956,1500,limit
20240207,SH.510050,09:42:41.351,sell,2.959,200,limit
20240207,SH.510050,09:42:40.477,buy,2.951,1000,limit
20240207,SH.510050,09:42:39.744,buy,2.956,1000,market
20240207,SH.510050,09:42:39.482,buy,2.951,1500,limit
20240207,SH.510050,09:42:44.727,buy,2.95,200,limit
20240207,SH.510050,09:42:42.376,buy,2.949,300,limit
20240207,SH.510050,09:42:42.065,sell,2.967,2000,stop
20240207,SH.510050,09:42:43.205,sell,2.953,500,market
20240207,SH.510050,09:42:45.342,buy,2.956,1200,market
20240207,SH.510050,09:42:46.557,buy,2.955,5000,market
20240207,SH.510050,09:42:46.461,buy,2.955,1500,market
20240207,SH.510050,09:42:49.883,buy,2.95,1000,limit
20240207,SH.510050,09:42:48.832,buy,2.957,2000,market
20240207,SH.510050,09:42:49.609,buy,2.944,900,stop
20240207,SH.510050,09:42:49.862,sell,2.96,800,limit
20240207,SH.510050,09:42:50.695,sell,2.954,300,market
20240207,SH.510050,09:42:49.263,sell,2.956,1200,limit
20240207,SH.510050,09:42:49.254,buy,2.949,3000,limit
20240207,SH.510050,09:42:48.642,sell,2.96,3000,limit
20240207,SH.510050,09:42:51.256,sell,2.958,800,limit
20240207,SH.510050,09:42:53.638,sell,2.968,600,stop
20240207,SH.510050,09:42:53.282,sell,2.952,4000,market
20240207,SH.510050,09:42:52.456,sell,2.954,200,market
20240207,SH.510050,09:42:52.594,buy,2.957,1500,market
20240207,SH.510050,09:42:51.910,buy,2.956,100,market
20240207,SH.510050,09:42:52.198,buy,2.953,3000,limit
20240207,SH.510050,09:42:51.052,sell,2.96,5000,limit
20240207,SH.510050,09:42:56.133,buy,2.948,1000,limit
20240207,SH.510050,09:42:56.461,buy,2.95,600,limit
20240207,SH.510050,09:42:55.648,sell,2.952,1500,market
20240207,SH.510050,09:42:55.383,buy,2.955,1000,market
20240207,SH.510050,09:42:56.364,buy,2.949,1200,limit
20240207,SH.510050,09:42:55.699,sell,2.952,2000,market
20240207,SH.510050,09:42:55.845,buy,2.95,200,limit
20240207,SH.510050,09:42:55.601,sell,2.952,2500,market
20240207,SH.510050,09:42:59.545,buy,2.954,1500,market
20240207,SH.510050,09:42:58.755,sell,2.958,5000,limit
20240207,SH.510050,09:42:58.802,sell,2.952,600,market
20240207,SH.510050,09:42:57.794,buy,2.955,2000,market
20240207,SH.510050,09:43:02.473,sell,2.959,900,limit
20240207,SH.510050,09:43:02.237,sell,2.955,2000,limit
20240207,SH.510050,09:43:02.326,sell,2.957,1500,limit
20240207,SH.510050,09:43:04.971,buy,2.951,300,limit
20240207,SH.510050,09:43:04.027,buy,2.953,500,limit
20240207,SH.510050,09:43:04.878,buy,2.953,400,limit
20240207,SH.510050,09:43:05.166,sell,2.958,600,limit
20240207,SH.510050,09:43:04.287,buy,2.95,500,limit
20240207,SH.510050,09:43:05.652,buy,2.952,4000,limit
20240207,SH.510050,09:43:07.304,sell,2.959,600,limit
20240207,SH.510050,09:43:07.485,buy,2.95,900,limit
20240207,SH.510050,09:43:07.458,buy,2.952,3000,limit
20240207,SH.510050,09:43:07.288,buy,2.956,800,market
20240207,SH.510050,09:43:07.814,buy,2.952,2500,limit
20240207,SH.510050,09:43:07.457,buy,2.953,300,limit
20240207,SH.510050,09:43:07.062,buy,2.95,4000,limit
20240207,SH.510050,09:43:06.131,sell,2.958,2500,limit
20240207,SH.510050,09:43:11.053,sell,2.959,1000,limit
20240207,SH.510050,09:43:09.475,buy,2.956,4000,market
20240207,SH.510050,09:43:10.997,buy,2.954,1200,limit
20240207,SH.510050,09:43:10.326,sell,2.953,1000,market
20240207,SH.510050,09:43:09.667,buy,2.952,200,limit
20240207,SH.510050,09:43:10.033,buy,2.953,400,limit
20240207,SH.510050,09:43:09.618,buy,2.952,400,limit
20240207,SH.510050,09:43:12.747,buy,2.95,600,limit
20240207,SH.510050,09:43:12.361,sell,2.959,400,limit
20240207,SH.510050,09:43:13.013,buy,2.951,300,limit
20240207,SH.510050,09:43:14.227,sell,2.96,500,limit
20240207,SH.510050,09:43:14.389,buy,2.953,4000,limit
20240207,SH.510050,09:43:13.068,buy,2.957,4000,market
20240207,SH.510050,09:43:12.588,buy,2.955,200,market
20240207,SH.510050,09:43:14.321,sell,2.957,4000,limit
20240207,SH.510050,09:43:16.511,sell,2.96,5000,limit
20240207,SH.510050,09:43:15.790,sell,2.96,300,limit
20240207,SH.510050,09:43:16.862,buy,2.955,400,market
20240207,SH.510050,09:43:15.273,sell,2.958,300,limit
20240207,SH.510050,09:43:17.973,buy,2.95,1000,limit
20240207,SH.510050,09:43:17.599,sell,2.96,300,limit
20240207,SH.510050,09:43:20.239,sell,2.954,600,market
20240207,SH.510050,09:43:18.885,sell,2.957,2500,limit
20240207,SH.510050,09:43:18.350,buy,2.941,1200,stop
20240207,SH.510050,09:43:19.796,sell,2.958,1500,limit
20240207,SH.510050,09:43:20.277,sell,2.96,900,limit
20240207,SH.510050,09:43:20.376,buy,2.957,1500,market
20240207,SH.510050,09:43:20.501,sell,2.96,4000,limit
20240207,SH.510050,09:43:22.776,buy,2.956,200,market
20240207,SH.510050,09:43:23.945,buy,2.949,200,limit
20240207,SH.510050,09:43:22.856,buy,2.956,500,market
20240207,SH.510050,09:43:21.957,buy,2.957,1200,market
20240207,SH.510050,09:43:21.383,sell,2.957,300,limit
20240207,SH.510050,09:43:21.236,buy,2.952,800,limit
20240207,SH.510050,09:43:23.073,sell,2.954,200,market
20240207,SH.510050,09:43:25.427,sell,2.96,2000,limit
20240207,SH.510050,09:43:24.790,sell,2.96,600,limit
20240207,SH.510050,09:43:25.892,sell,2.955,300,market
20240207,SH.510050,09:43:26.121,buy,2.951,900,limit
20240207,SH.510050,09:43:26.621,sell,2.953,3000,market
20240207,SH.510050,09:43:28.797,sell,2.954,1200,market
20240207,SH.510050,09:43:29.895,sell,2.958,500,limit
20240207,SH.510050,09:43:28.118,sell,2.956,600,market
20240207,SH.510050,09:43:28.487,buy,2.958,1000,market
20240207,SH.510050,09:43:27.930,sell,2.967,200,stop
20240207,SH.510050,09:43:29.462,buy,2.957,800,market
20240207,SH.510050,09:43:32.204,buy,2.956,1000,market
20240207,SH.510050,09:43:30.535,buy,2.941,200,stop
20240207,SH.510050,09:43:30.541,sell,2.958,2500,limit
20240207,SH.510050,09:43:31.058,sell,2.961,100,limit
20240207,SH.510050,09:43:31.806,sell,2.955,200,market
20240207,SH.510050,09:43:30.398,sell,2.954,1000,market
20240207,SH.510050,09:43:32.066,sell,2.954,1500,market
20240207,SH.510050,09:43:31.648,buy,2.95,200,limit
20240207,SH.510050,09:43:33.257,buy,2.952,500,limit
20240207,SH.510050,09:43:33.406,buy,2.955,1000,limit
20240207,SH.510050,09:43:35.532,sell,2.955,600,market
20240207,SH.510050,09:43:33.018,sell,2.958,2000,limit
20240207,SH.510050,09:43:34.568,buy,2.955,500,limit
20240207,SH.510050,09:43:34.859,sell,2.955,200,market
20240207,SH.510050,09:43:38.720,buy,2.953,900,limit
20240207,SH.510050,09:43:38.009,sell,2.956,300,market
20240207,SH.510050,09:43:38.449,buy,2.959,600,market
20240207,SH.510050,09:43:37.467,sell,2.96,300,limit
20240207,SH.510050,09:43:38.117,sell,2.962,300,limit
20240207,SH.510050,09:43:41.763,sell,2.955,1200,market
20240207,SH.510050,09:43:39.346,buy,2.955,200,limit
20240207,SH.510050,09:43:39.218,sell,2.961,600,limit
20240207,SH.510050,09:43:41.411,buy,2.949,600,stop
20240207,SH.510050,09:43:39.633,sell,2.97,600,stop
20240207,SH.510050,09:43:39.352,sell,2.962,200,limit
20240207,SH.510050,09:43:41.804,sell,2.954,4000,market
20240207,SH.510050,09:43:44.756,buy,2.954,400,limit
20240207,SH.510050,09:43:43.224,buy,2.953,400,limit
20240207,SH.510050,09:43:43.678,buy,2.953,200,limit
20240207,SH.510050,09:43:44.293,sell,2.959,600,limit
20240207,SH.510050,09:43:44.722,sell,2.961,2000,limit
20240207,SH.510050,09:43:42.560,sell,2.961,500,limit
20240207,SH.510050,09:43:45.740,sell,2.961,3000,limit
20240207,SH.510050,09:43:46.185,buy,2.952,5000,limit
20240207,SH.510050,09:43:47.952,buy,2.959,1000,market
20240207,SH.510050,09:43:46.485,sell,2.964,2000,stop
20240207,SH.510050,09:43:46.866,buy,2.952,600,limit
20240207,SH.510050,09:43:47.519,sell,2.961,4000,limit
20240207,SH.510050,09:43:46.868,buy,2.954,2000,limit
20240207,SH.510050,09:43:46.952,buy,2.953,400,limit
20240207,SH.510050,09:43:50.302,sell,2.97,600,stop
20240207,SH.510050,09:43:48.984,sell,2.962,900,limit
20240207,SH.510050,09:43:48.485,sell,2.96,1200,limit
20240207,SH.510050,09:43:53.186,buy,2.96,400,market
20240207,SH.510050,09:43:52.296,sell,2.964,1000,limit
20240207,SH.510050,09:43:53.489,buy,2.954,200,limit
20240207,SH.510050,09:43:53.276,buy,2.955,600,limit
20240207,SH.510050,09:43:56.044,sell,2.961,4000,limit
20240207,SH.510050,09:43:56.786,sell,2.959,1500,market
20240207,SH.510050,09:43:54.224,buy,2.955,900,limit
20240207,SH.510050,09:43:58.144,sell,2.965,2000,limit
20240207,SH.510050,09:43:57.090,sell,2.963,4000,limit
20240207,SH.510050,09:43:59.485,sell,2.964,400,limit
20240207,SH.510050,09:43:59.283,buy,2.958,1200,limit
20240207,SH.510050,09:44:01.634,buy,2.962,600,market
20240207,SH.510050,09:44:00.076,sell,2.964,3000,limit
20240207,SH.510050,09:44:00.304,buy,2.953,300,stop
20240207,SH.510050,09:44:00.374,buy,2.956,2000,limit
20240207,SH.510050,09:44:02.992,buy,2.954,1000,limit
20240207,SH.510050,09:44:00.989,buy,2.954,1500,limit
20240207,SH.510050,09:44:02.891,sell,2.963,3000,limit
20240207,SH.510050,09:44:03.240,sell,2.959,1000,limit
20240207,SH.510050,09:44:04.206,sell,2.955,2500,market
20240207,SH.510050,09:44:03.108,buy,2.959,100,market
20240207,SH.510050,09:44:05.292,sell,2.963,2500,limit
20240207,SH.510050,09:44:04.936,buy,2.959,200,market
20240207,SH.510050,09:44:07.612,sell,2.961,3000,limit
20240207,SH.510050,09:44:08.871,sell,2.958,900,limit
20240207,SH.510050,09:44:06.690,buy,2.958,200,market
20240207,SH.510050,09:44:08.533,sell,2.954,200,market
20240207,SH.510050,09:44:11.077,buy,2.951,600,limit
20240207,SH.510050,09:44:09.729,sell,2.959,800,limit
20240207,SH.510050,09:44:09.519,buy,2.956,500,market
20240207,SH.510050,09:44:09.012,sell,2.954,1500,market
20240207,SH.510050,09:44:09.884,buy,2.952,300,limit
20240207,SH.510050,09:44:11.162,sell,2.959,500,limit
20240207,SH.510050,09:44:11.564,sell,2.96,2000,limit
20240207,SH.510050,09:44:11.949,buy,2.952,600,limit
20240207,SH.510050,09:44:12.246,sell,2.955,1500,market
20240207,SH.510050,09:44:14.130,buy,2.955,2000,limit
20240207,SH.510050,09:44:13.986,buy,2.96,1500,market
20240207,SH.510050,09:44:15.424,buy,2.955,300,limit
20240207,SH.510050,09:44:15.163,sell,2.957,600,market
20240207,SH.510050,09:44:17.359,buy,2.96,1200,market
20240207,SH.510050,09:44:15.368,sell,2.961,1000,limit
20240207,SH.510050,09:44:17.172,buy,2.958,300,market
20240207,SH.510050,09:44:20.285,sell,2.955,3000,market
20240207,SH.510050,09:44:19.914,sell,2.96,5000,limit
20240207,SH.510050,09:44:18.895,buy,2.946,400,stop
20240207,SH.510050,09:44:20.265,sell,2.961,200,limit
20240207,SH.510050,09:44:21.274,buy,2.955,200,limit
20240207,SH.510050,09:44:22.622,sell,2.961,1500,limit
20240207,SH.510050,09:44:23.939,sell,2.957,1200,market
20240207,SH.510050,09:44:21.985,buy,2.954,4000,limit
20240207,SH.510050,09:44:25.262,buy,2.941,3000,stop
20240207,SH.510050,09:44:25.532,sell,2.961,2000,limit
20240207,SH.510050,09:44:26.435,sell,2.954,500,market
20240207,SH.510050,09:44:26.656,buy,2.955,1000,limit
20240207,SH.510050,09:44:25.062,sell,2.968,5000,stop
20240207,SH.510050,09:44:24.128,sell,2.962,600,limit
20240207,SH.510050,09:44:26.022,sell,2.959,300,limit
20240207,SH.510050,09:44:26.949,buy,2.953,1000,limit
20240207,SH.510050,09:44:28.429,sell,2.954,5000,market
20240207,SH.510050,09:44:27.403,sell,2.955,1000,market
20240207,SH.510050,09:44:29.552,buy,2.959,1500,market
20240207,SH.510050,09:44:27.025,buy,2.954,300,limit
20240207,SH.510050,09:44:27.540,sell,2.962,100,limit
20240207,SH.510050,09:44:28.485,buy,2.955,1000,limit
20240207,SH.510050,09:44:30.885,sell,2.953,200,market
20240207,SH.510050,09:44:30.039,buy,2.954,2000,limit
20240207,SH.510050,09:44:31.325,sell,2.955,200,market
20240207,SH.510050,09:44:31.684,sell,2.96,200,limit
20240207,SH.510050,09:44:30.957,sell,2.954,500,market
20240207,SH.510050,09:44:35.985,sell,2.959,2000,limit
20240207,SH.510050,09:44:35.969,buy,2.954,300,limit
20240207,SH.510050,09:44:34.830,buy,2.952,300,limit
20240207,SH.510050,09:44:35.694,sell,2.961,800,limit
20240207,SH.510050,09:44:36.135,buy,2.951,200,limit
20240207,SH.510050,09:44:37.162,sell,2.958,400,limit
20240207,SH.510050,09:44:36.113,buy,2.958,200,market
20240207,SH.510050,09:44:36.237,sell,2.953,1000,market
20240207,SH.510050,09:44:36.355,sell,2.957,500,limit
20240207,SH.510050,09:44:37.827,buy,2.95,1500,limit
20240207,SH.510050,09:44:37.535,sell,2.958,200,limit
20240207,SH.510050,09:44:39.970,sell,2.957,900,market
20240207,SH.510050,09:44:41.941,sell,2.963,200,limit
20240207,SH.510050,09:44:40.106,buy,2.96,1000,market
20240207,SH.510050,09:44:43.355,sell,2.962,400,limit
20240207,SH.510050,09:44:43.340,sell,2.961,1200,limit
20240207,SH.510050,09:44:42.056,buy,2.953,1200,limit
20240207,SH.510050,09:44:42.052,sell,2.962,200,limit
20240207,SH.510050,09:44:44.965,sell,2.956,2000,market
20240207,SH.510050,09:44:45.626,buy,2.96,3000,market
20240207,SH.510050,09:44:45.368,sell,2.962,1000,limit
20240207,SH.510050,09:44:47.273,buy,2.956,300,limit
20240207,SH.510050,09:44:46.494,buy,2.957,800,limit
20240207,SH.510050,09:44:45.971,buy,2.961,200,market
20240207,SH.510050,09:44:46.609,buy,2.956,500,limit
20240207,SH.510050,09:44:45.604,buy,2.953,900,limit
20240207,SH.510050,09:44:48.286,buy,2.956,400,limit
20240207,SH.510050,09:44:49.135,sell,2.956,300,market
20240207,SH.510050,09:44:50.828,buy,2.957,600,limit
20240207,SH.510050,09:44:49.341,sell,2.958,1000,market
20240207,SH.510050,09:44:51.337,buy,2.953,300,limit
20240207,SH.510050,09:44:51.261,sell,2.961,1000,limit
20240207,SH.510050,09:44:51.914,sell,2.967,1000,stop
20240207,SH.510050,09:44:56.238,buy,2.96,1000,market
20240207,SH.510050,09:44:54.477,buy,2.955,300,limit
20240207,SH.510050,09:44:54.892,buy,2.956,100,limit
20240207,SH.510050,09:44:55.122,sell,2.957,300,market
20240207,SH.510050,09:44:54.728,sell,2.962,300,limit
20240207,SH.510050,09:44:56.119,sell,2.957,200,market
20240207,SH.510050,09:44:57.764,buy,2.96,4000,market
20240207,SH.510050,09:44:58.932,sell,2.964,900,limit
20240207,SH.510050,09:44:57.285,buy,2.956,200,limit
20240207,SH.510050,09:45:02.616,buy,2.955,1000,limit
20240207,SH.510050,09:45:02.016,sell,2.957,400,market
20240207,SH.510050,09:45:00.022,sell,2.959,200,limit
20240207,SH.510050,09:45:00.632,buy,2.959,300,market
20240207,SH.510050,09:45:05.099,sell,2.955,200,market
20240207,SH.510050,09:45:05.644,sell,2.958,1500,limit
20240207,SH.510050,09:45:03.382,buy,2.959,600,market
20240207,SH.510050,09:45:04.085,sell,2.962,600,limit
20240207,SH.510050,09:45:04.319,sell,2.958,600,limit
20240207,SH.510050,09:45:05.218,buy,2.955,900,limit
20240207,SH.510050,09:45:03.289,sell,2.956,200,market
20240207,SH.510050,09:45:07.098,buy,2.957,5000,market
20240207,SH.510050,09:45:08.431,buy,2.952,400,limit
20240207,SH.510050,09:45:06.087,buy,2.953,300,limit
20240207,SH.510050,09:45:06.942,buy,2.951,2500,limit
20240207,SH.510050,09:45:08.526,buy,2.951,900,limit
20240207,SH.510050,09:45:10.187,sell,2.955,1500,market
20240207,SH.510050,09:45:09.101,buy,2.952,100,limit
20240207,SH.510050,09:45:09.002,buy,2.958,1500,market
20240207,SH.510050,09:45:13.802,sell,2.954,100,market
20240207,SH.510050,09:45:12.768,buy,2.957,1000,market
20240207,SH.510050,09:45:13.020,buy,2.954,900,limit
20240207,SH.510050,09:45:12.281,sell,2.96,600,limit
20240207,SH.510050,09:45:14.952,sell,2.954,200,market
20240207,SH.510050,09:45:13.260,sell,2.957,300,limit
20240207,SH.510050,09:45:17.752,sell,2.96,200,limit
20240207,SH.510050,09:45:15.372,sell,2.953,1000,market
20240207,SH.510050,09:45:16.304,sell,2.957,1000,limit
20240207,SH.510050,09:45:15.709,sell,2.956,1000,limit
20240207,SH.510050,09:45:18.917,sell,2.958,500,limit
20240207,SH.510050,09:45:18.888,buy,2.958,2500,market
20240207,SH.510050,09:45:19.438,buy,2.95,600,limit
20240207,SH.510050,09:45:18.088,buy,2.958,1200,market
20240207,SH.510050,09:45:19.432,sell,2.959,400,limit
20240207,SH.510050,09:45:20.046,sell,2.959,1200,limit
20240207,SH.510050,09:45:19.059,buy,2.95,1500,limit
20240207,SH.510050,09:45:23.469,buy,2.95,500,limit
20240207,SH.510050,09:45:21.074,sell,2.953,300,market
20240207,SH.510050,09:45:22.803,sell,2.96,1000,limit
20240207,SH.510050,09:45:21.996,sell,2.954,3000,market
20240207,SH.510050,09:45:21.201,sell,2.954,3000,market
20240207,SH.510050,09:45:25.459,sell,2.959,5000,limit
20240207,SH.510050,09:45:25.339,sell,2.959,900,limit
20240207,SH.510050,09:45:26.699,buy,2.957,300,market
20240207,SH.510050,09:45:26.133,buy,2.958,1500,market
20240207,SH.510050,09:45:26.452,sell,2.957,500,limit
20240207,SH.510050,09:45:26.517,sell,2.967,800,stop
20240207,SH.510050,09:45:25.791,buy,2.95,2500,limit
20240207,SH.510050,09:45:28.060,sell,2.959,400,limit
20240207,SH.510050,09:45:28.925,buy,2.948,100,stop
20240207,SH.510050,09:45:27.561,sell,2.959,400,limit
20240207,SH.510050,09:45:28.990,buy,2.945,2500,stop
20240207,SH.510050,09:45:32.901,sell,2.96,300,limit
20240207,SH.510050,09:45:30.333,sell,2.955,200,market
20240207,SH.510050,09:45:30.369,sell,2.957,2000,limit
20240207,SH.510050,09:45:32.507,buy,2.956,600,market
20240207,SH.510050,09:45:31.368,buy,2.952,600,limit
20240207,SH.510050,09:45:30.884,buy,2.95,400,limit
20240207,SH.510050,09:45:33.654,sell,2.958,600,limit
20240207,SH.510050,09:45:35.336,buy,2.95,600,limit
20240207,SH.510050,09:45:35.199,buy,2.956,1200,market
20240207,SH.510050,09:45:37.632,buy,2.956,1000,market
20240207,SH.510050,09:45:38.680,buy,2.954,900,limit
20240207,SH.510050,09:45:38.871,sell,2.957,800,limit
20240207,SH.510050,09:45:36.799,sell,2.957,2000,limit
20240207,SH.510050,09:45:38.486,sell,2.959,1000,limit
20240207,SH.510050,09:45:38.576,buy,2.95,300,limit
20240207,SH.510050,09:45:40.359,buy,2.949,300,limit
20240207,SH.510050,09:45:40.566,buy,2.948,5000,limit
20240207,SH.510050,09:45:39.597,buy,2.952,500,limit
20240207,SH.510050,09:45:43.334,buy,2.943,100,stop
20240207,SH.510050,09:45:43.042,buy,2.937,2000,stop
20240207,SH.510050,09:45:43.419,sell,2.956,1000,limit
20240207,SH.510050,09:45:43.224,buy,2.949,500,limit
20240207,SH.510050,09:45:44.803,sell,2.954,2000,limit
20240207,SH.510050,09:45:45.170,sell,2.951,2500,market
20240207,SH.510050,09:45:47.972,sell,2.952,500,market
20240207,SH.510050,09:45:47.446,sell,2.95,2000,market
20240207,SH.510050,09:45:48.410,sell,2.954,300,limit
20240207,SH.510050,09:45:49.878,sell,2.955,500,limit
20240207,SH.510050,09:45:49.060,sell,2.956,1000,limit
20240207,SH.510050,09:45:49.024,buy,2.94,3000,stop
20240207,SH.510050,09:45:52.861,sell,2.959,500,stop
20240207,SH.510050,09:45:51.763,buy,2.952,5000,market
20240207,SH.510050,09:45:53.764,sell,2.95,400,market
20240207,SH.510050,09:45:55.016,buy,2.947,3000,limit
20240207,SH.510050,09:45:56.871,buy,2.953,500,market
20240207,SH.510050,09:45:55.071,buy,2.939,2000,stop
20240207,SH.510050,09:45:57.635,sell,2.953,1000,limit
20240207,SH.510050,09:45:58.470,buy,2.952,1200,market
20240207,SH.510050,09:45:57.862,sell,2.965,400,stop
20240207,SH.510050,09:45:58.039,sell,2.948,200,market
20240207,SH.510050,09:46:01.143,buy,2.95,1000,market
20240207,SH.510050,09:46:00.895,sell,2.951,2500,limit
20240207,SH.510050,09:46:02.733,buy,2.946,100,limit
20240207,SH.510050,09:46:00.108,buy,2.948,5000,limit
20240207,SH.510050,09:46:02.541,sell,2.949,400,market
20240207,SH.510050,09:46:02.367,sell,2.952,2500,limit
20240207,SH.510050,09:46:05.937,buy,2.941,1200,stop
20240207,SH.510050,09:46:03.502,buy,2.947,3000,limit
20240207,SH.510050,09:46:05.817,sell,2.952,2000,limit
20240207,SH.510050,09:46:03.178,sell,2.947,100,market
20240207,SH.510050,09:46:04.817,sell,2.951,200,limit
20240207,SH.510050,09:46:07.739,buy,2.949,5000,limit
20240207,SH.510050,09:46:07.359,sell,2.953,400,limit
20240207,SH.510050,09:46:07.171,buy,2.948,600,limit
20240207,SH.510050,09:46:06.319,sell,2.956,200,limit
20240207,SH.510050,09:46:06.598,buy,2.948,300,limit
20240207,SH.510050,09:46:07.160,sell,2.949,1000,market
20240207,SH.510050,09:46:09.344,buy,2.952,1000,market
20240207,SH.510050,09:46:10.201,buy,2.949,1000,limit
20240207,SH.510050,09:46:09.760,sell,2.956,200,limit
20240207,SH.510050,09:46:10.240,buy,2.951,5000,market
20240207,SH.510050,09:46:10.248,buy,2.949,800,limit
20240207,SH.510050,09:46:11.730,buy,2.947,4000,limit
20240207,SH.510050,09:46:10.355,buy,2.946,5000,limit
20240207,SH.510050,09:46:14.186,buy,2.947,200,limit
20240207,SH.510050,09:46:14.675,sell,2.952,100,limit
20240207,SH.510050,09:46:14.426,buy,2.953,800,market
20240207,SH.510050,09:46:13.687,buy,2.952,2000,market
20240207,SH.510050,09:46:14.861,buy,2.948,1200,limit
20240207,SH.510050,09:46:12.830,sell,2.955,4000,limit
20240207,SH.510050,09:46:12.456,buy,2.945,2000,limit
20240207,SH.510050,09:46:16.518,buy,2.953,500,market
20240207,SH.510050,09:46:17.161,buy,2.947,200,limit
20240207,SH.510050,09:46:16.519,sell,2.954,300,limit
20240207,SH.510050,09:46:16.971,buy,2.95,4000,limit
20240207,SH.510050,09:46:17.817,buy,2.95,200,limit
20240207,SH.510050,09:46:16.792,sell,2.956,200,limit
20240207,SH.510050,09:46:17.480,buy,2.948,600,limit
20240207,SH.510050,09:46:18.634,sell,2.953,400,limit
20240207,SH.510050,09:46:18.172,buy,2.947,800,limit
20240207,SH.510050,09:46:20.461,sell,2.956,2000,limit
20240207,SH.510050,09:46:23.523,buy,2.952,1000,market
20240207,SH.510050,09:46:22.387,buy,2.948,3000,limit
20240207,SH.510050,09:46:23.884,buy,2.946,500,limit
20240207,SH.510050,09:46:21.885,buy,2.947,1000,limit
20240207,SH.510050,09:46:26.801,buy,2.947,300,limit
20240207,SH.510050,09:46:25.943,buy,2.946,200,limit
20240207,SH.510050,09:46:26.801,buy,2.945,2500,limit
20240207,SH.510050,09:46:24.243,sell,2.95,300,limit
20240207,SH.510050,09:46:26.340,sell,2.95,2000,limit
20240207,SH.510050,09:46:28.901,buy,2.945,300,limit
20240207,SH.510050,09:46:27.744,buy,2.946,400,limit
20240207,SH.510050,09:46:29.569,sell,2.952,400,limit
20240207,SH.510050,09:46:29.724,sell,2.951,900,limit
20240207,SH.510050,09:46:29.102,buy,2.947,2000,limit
20240207,SH.510050,09:46:28.833,buy,2.947,800,limit
20240207,SH.510050,09:46:27.361,buy,2.935,500,stop
20240207,SH.510050,09:46:31.477,sell,2.948,2000,market
20240207,SH.510050,09:46:30.844,sell,2.951,100,limit
20240207,SH.510050,09:46:30.934,sell,2.948,900,market
20240207,SH.510050,09:46:30.286,buy,2.947,200,limit
20240207,SH.510050,09:46:30.246,buy,2.946,1000,limit
20240207,SH.510050,09:46:31.125,buy,2.951,800,market
20240207,SH.510050,09:46:35.270,buy,2.951,2000,market
20240207,SH.510050,09:46:35.168,sell,2.956,300,limit
20240207,SH.510050,09:46:35.856,sell,2.953,200,limit
20240207,SH.510050,09:46:35.458,sell,2.948,100,market
20240207,SH.510050,09:46:35.114,buy,2.949,300,limit
20240207,SH.510050,09:46:34.693,sell,2.953,2000,limit
20240207,SH.510050,09:46:37.727,sell,2.952,2000,limit
20240207,SH.510050,09:46:38.789,buy,2.95,600,market
20240207,SH.510050,09:46:36.238,buy,2.946,900,limit
20240207,SH.510050,09:46:36.126,buy,2.948,2500,limit
20240207,SH.510050,09:46:37.895,buy,2.947,1500,limit
20240207,SH.510050,09:46:38.138,buy,2.95,1500,market
20240207,SH.510050,09:46:39.424,sell,2.951,2000,limit
20240207,SH.510050,09:46:41.173,sell,2.955,2000,limit
20240207,SH.510050,09:46:41.065,buy,2.95,200,market
20240207,SH.510050,09:46:40.633,buy,2.945,1000,limit
20240207,SH.510050,09:46:41.847,buy,2.948,1000,limit
20240207,SH.510050,09:46:41.755,buy,2.944,1000,limit
20240207,SH.510050,09:46:42.145,sell,2.953,1000,limit
20240207,SH.510050,09:46:43.280,buy,2.938,2000,stop
20240207,SH.510050,09:46:43.948,sell,2.953,2500,limit
20240207,SH.510050,09:46:42.186,sell,2.954,2000,limit
20240207,SH.510050,09:46:44.844,buy,2.946,300,limit
20240207,SH.510050,09:46:43.622,sell,2.949,400,market
20240207,SH.510050,09:46:42.423,buy,2.951,5000,market
20240207,SH.510050,09:46:46.450,sell,2.955,300,limit
