date,symbol,time,last,volume,amount,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,bp10,bv1,bv2,bv3,bv4,bv5,bv6,bv7,bv8,bv9,bv10,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,av1,av2,av3,av4,av5,av6,av7,av8,av9,av10
20240207,SH.510050,101242000,2.95,541800,1602183.0,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,2.941,2.94,9200,1800,3900,2700,18500,13000,2300,1300,4300,1200,2.95,2.951,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,1400,1300,1400,24800,900,10000,5700,600,6000,700
20240207,SH.510050,101245000,2.95,542700,1604838.0,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,2.941,1900,3200,2200,2700,3200,3100,5300,1500,1300,400,2.951,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,9400,2200,1100,4100,2500,6800,3300,1500,1000,4200
20240207,SH.510050,101248000,2.951,542900,1605428.2,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,2.941,1900,7400,5500,9800,1100,1000,3500,500,1700,300,2.951,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,3400,800,12200,10800,9000,2800,1500,15500,16300,800
20240207,SH.510050,101251000,2.951,543200,1606313.5,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,2.941,800,2300,8900,11600,3100,2300,6700,14600,2300,4000,2.951,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,1100,2300,4700,2600,400,1200,1100,3200,4500,11500
20240207,SH.510050,101254000,2.951,543600,1607493.9,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,2.941,1100,21400,12100,17200,2400,2200,4900,5200,1300,1700,2.951,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,1200,9600,6600,4500,600,13800,3800,900,2500,1900
20240207,SH.510050,101257000,2.951,543900,1608379.2,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,2.941,9100,22500,3000,2200,5900,1700,4500,2500,34400,1900,2.951,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2300,3300,3400,800,11500,500,4700,20500,2400,4900
20240207,SH.510050,101300000,2.949,549600,1625188.5,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,2.941,2.94,10800,1100,1200,4500,500,1400,12400,1600,4800,800,2.95,2.951,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,1700,2400,5200,5900,3600,3500,800,4900,25500,1400
20240207,SH.510050,101303000,2.952,549900,1626074.1,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,1700,2200,23500,2700,11300,7000,4600,500,3600,1400,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,9800,3000,7500,3900,1600,3400,1000,2800,12700,300
20240207,SH.510050,101306000,2.951,550900,1629025.1,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,4000,2200,1100,1500,2000,6600,4600,2300,27500,7400,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,800,2700,1700,300,3800,2400,4200,1400,3700,1000
20240207,SH.510050,101309000,2.952,550900,1629025.1,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,2.942,7000,5900,300,1100,1500,2000,11100,14200,16200,2100,2.952,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,400,2300,2700,8300,1000,500,1600,5500,400,7300
20240207,SH.510050,101312000,2.952,551400,1630501.1,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,1000,3400,500,6100,2200,21000,2500,2000,1000,1800,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,7700,1300,1000,3000,700,1300,21100,2500,2200,1300
20240207,SH.510050,101315000,2.954,552100,1632568.9,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,6100,1300,6500,10000,1100,2100,3300,2900,2800,2000,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,600,11800,3000,1200,1500,2700,4900,1600,3200,1800
20240207,SH.510050,101318000,2.953,554400,1639360.8,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,4800,1000,400,1800,3600,4400,900,12400,4800,1000,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,8500,7200,700,11500,100,2100,800,400,2800,13900
20240207,SH.510050,101321000,2.953,555000,1641132.6,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2300,4200,7400,3300,7800,38100,1500,700,4000,8900,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,1700,200,1200,5700,21000,2200,1600,1300,14800,3600
20240207,SH.510050,101324000,2.953,555700,1643199.7,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,5200,8000,1300,1000,1000,3300,12400,4000,2900,6900,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2800,2800,6500,1700,6900,13800,18100,10900,4200,1700
20240207,SH.510050,101327000,2.954,555700,1643199.7,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2500,8900,4600,3700,14200,3100,2100,6200,2900,2700,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,9700,12400,1700,3700,1400,2100,4700,12500,2000,2600
20240207,SH.510050,101330000,2.953,556000,1644085.6,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,3900,1300,3400,1300,1300,1800,4700,1500,1300,1100,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,54000,5300,1900,5900,4100,2800,2300,2300,4300,12000
20240207,SH.510050,101333000,2.956,556300,1644972.4,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2700,1100,10300,3100,2800,1700,1400,2000,10100,4400,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,8700,700,7700,2700,3200,3000,6200,4700,500,3500
20240207,SH.510050,101336000,2.956,556700,1646154.8,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,3900,1700,15600,600,1000,2800,900,500,3300,7900,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,15100,4700,900,3000,3100,9100,1100,2200,1300,24300
20240207,SH.510050,101339000,2.957,556900,1646746.2,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,300,13300,43800,4800,3800,22900,1600,4000,13000,2300,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2300,3200,2700,1900,2900,7500,500,4200,1900,2800
20240207,SH.510050,101342000,2.957,557600,1648816.1,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,700,400,500,1500,1100,1500,6900,2300,900,18000,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2600,4200,1600,9400,3600,5300,5500,1800,3900,3500
20240207,SH.510050,101345000,2.957,557600,1648816.1,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,3300,800,2800,4200,6600,5100,4900,900,2100,2800,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,3200,2200,1600,1800,500,4800,8300,7800,400,4300
20240207,SH.510050,101348000,2.957,558100,1650294.6,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,10100,6300,17000,33900,2900,5000,9800,1400,4600,3000,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2200,1600,1900,4100,13900,3700,3500,2900,1700,1500
20240207,SH.510050,101351000,2.958,558300,1650886.2,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,1800,200,10200,1900,26400,4100,2100,5800,5800,900,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,3300,3200,4100,300,2600,600,2700,7400,2800,3000
20240207,SH.510050,101354000,2.957,558700,1652069.0,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2000,2000,6900,2100,1600,3400,2700,1500,800,2900,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,5100,2500,300,4200,1800,5500,3900,7200,2400,22100
20240207,SH.510050,101357000,2.955,558800,1652364.5,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2700,5600,6100,3100,1200,6500,1500,6000,1100,700,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,4400,3900,2600,1200,6400,3100,500,1600,1500,1100
20240207,SH.510050,101400000,2.954,558900,1652659.9,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,4800,3400,3700,14100,2200,3000,700,1300,800,3100,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,4200,900,1900,1300,2000,2100,7000,600,2500,5300
20240207,SH.510050,101403000,2.954,559100,1653250.7,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,600,2600,3200,1800,4100,2800,2000,600,4100,4000,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,1500,700,4500,3100,2100,600,100,1700,2400,1000
20240207,SH.510050,101406000,2.952,559300,1653841.1,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,2.944,2.943,12800,9600,2500,600,27900,2500,2600,1800,1100,1700,2.953,2.954,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,1100,6600,4100,2700,2500,1500,1700,7100,2300,100
20240207,SH.510050,101409000,2.955,562300,1662706.1,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2.945,700,4600,2300,10100,6700,28000,6400,1700,3200,200,2.955,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,6900,12800,1400,9300,800,4100,1200,2800,6900,2600
20240207,SH.510050,101412000,2.957,562800,1664184.6,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,7600,1300,7000,5700,1300,2000,1800,1000,1400,700,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,1300,4300,2600,800,2400,3900,6400,10400,1200,2000
20240207,SH.510050,101415000,2.956,563000,1664775.8,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,1400,3200,3100,5000,7200,1100,4900,1300,11400,800,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,5500,2500,1300,200,2800,1700,52600,3200,1700,3300
20240207,SH.510050,101418000,2.955,565000,1670685.8,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,1200,1700,2200,1700,7300,600,700,300,5900,4200,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,5100,1800,7500,1900,2600,3900,1200,1800,12300,1300
20240207,SH.510050,101421000,2.956,565300,1671572.6,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,6100,600,9100,10200,1100,10900,700,3000,5700,1900,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,1400,800,700,1800,13800,8200,4400,4000,2200,4000
20240207,SH.510050,101424000,2.957,565300,1671572.6,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,1100,5100,6200,2800,9600,4700,16800,2000,500,16800,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2800,300,3800,3300,800,6700,2200,2400,7400,800
20240207,SH.510050,101427000,2.958,565400,1671868.4,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2300,14200,2000,9300,1100,9800,5800,2200,6500,6000,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2100,30200,800,2500,4100,4700,1000,7900,4100,2800
20240207,SH.510050,101430000,2.96,566200,1674236.4,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2800,2500,4400,9200,7700,400,3200,3200,1100,6100,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,1000,2400,800,3300,1000,2800,2700,2500,700,4100
20240207,SH.510050,101433000,2.96,566400,1674828.4,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2100,4500,300,5000,2500,1000,17000,6500,2700,3000,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,3900,400,1500,2100,1000,2200,4100,1600,3600,1300
20240207,SH.510050,101436000,2.96,566600,1675420.4,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,1900,2800,9400,2200,1700,3800,1500,3600,5500,1200,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,1100,4100,5200,1100,2700,6400,1300,5100,7300,5300
20240207,SH.510050,101439000,2.961,567100,1676900.9,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,4400,10400,700,1100,1700,6900,11300,4000,5600,1500,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,5000,5400,12600,7000,3100,4200,3800,700,300,5100
20240207,SH.510050,101442000,2.964,567700,1678679.3,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,1900,2700,2800,300,2100,300,800,2800,1800,5000,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2700,7400,9300,1400,1500,2300,2200,4000,2900,800
20240207,SH.510050,101445000,2.963,567800,1678975.6,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2900,1900,5900,100,3900,3200,1500,3200,4100,1100,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,3300,12900,900,3200,2100,100,9700,2700,800,300
20240207,SH.510050,101448000,2.965,568900,1682237.1,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,6400,1700,5900,2000,600,800,20400,2600,1100,11900,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,400,2000,3400,1900,3700,1000,3400,3400,3900,11800
20240207,SH.510050,101451000,2.963,569000,1682533.4,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,3800,7800,10100,1500,9300,4100,3000,2300,5400,3800,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,5900,8500,34100,1800,1700,1800,1700,3600,300,5900
20240207,SH.510050,101454000,2.963,569500,1684014.9,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,6500,2900,13500,2500,6600,1500,4900,600,3800,24000,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2900,5400,2000,1900,2400,2400,6900,1900,25100,3800
20240207,SH.510050,101457000,2.964,569800,1684904.1,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2000,1500,2700,5100,1300,3600,300,4600,700,4100,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,3000,6000,8000,12500,2700,1900,4400,1600,1000,1600
20240207,SH.510050,101500000,2.964,570000,1685496.9,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,1600,5900,4000,2200,12300,15700,2000,2500,1100,1300,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,6400,11300,1000,2300,7900,2200,3000,17800,1200,2300
20240207,SH.510050,101503000,2.964,571200,1689053.7,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,4100,700,2000,7200,25900,1200,2300,4600,1200,3400,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,3900,3500,800,10300,1300,400,900,500,4200,6400
20240207,SH.510050,101506000,2.964,571300,1689350.1,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,8900,7400,4900,3700,1100,800,3400,5200,1200,800,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,7300,1000,1800,3900,3200,800,200,2600,4500,500
20240207,SH.510050,101509000,2.965,572200,1692018.6,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,300,9400,1800,4500,7900,6000,1000,2300,300,2100,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,1600,1700,1400,2700,6300,1000,12300,7000,7600,2300
20240207,SH.510050,101512000,2.965,572200,1692018.6,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,9200,12600,1000,1400,3600,13800,1400,1700,600,3500,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2900,1000,1900,8300,1600,1400,3500,6500,2400,4000
20240207,SH.510050,101515000,2.965,572300,1692315.1,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,5200,3800,1800,1200,7900,9400,2000,6000,600,4000,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,800,4100,1700,4000,3200,4200,7000,3200,5600,9400
20240207,SH.510050,101518000,2.966,572400,1692611.7,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,1300,300,300,1500,4900,1400,4900,4700,2200,900,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,1200,3100,2300,1000,800,6000,1500,3100,1500,4200
20240207,SH.510050,101521000,2.965,572800,1693797.7,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2900,1200,1700,500,1000,1800,700,8200,1500,8400,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,9800,2300,11100,1000,3700,1200,500,1200,6500,6500
20240207,SH.510050,101524000,2.967,572900,1694094.4,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,1600,3600,7900,2600,700,19600,1500,4400,6800,2700,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,7100,4500,600,5600,500,12900,6800,2000,2600,1800
20240207,SH.510050,101527000,2.968,574900,1700030.4,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,3100,6500,5700,4100,4800,3500,3100,6400,1300,3300,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,3300,2200,3900,1200,3600,2000,35400,6000,10000,2700
20240207,SH.510050,101530000,2.969,576800,1705671.5,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,200,5900,2800,15500,10400,13700,3700,800,3600,2600,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2500,2100,12400,4300,1100,600,5600,3100,1200,4300
20240207,SH.510050,101533000,2.969,576800,1705671.5,2.969,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,3700,300,2000,1100,700,1500,5100,5600,1300,6600,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2.979,4600,1400,17300,6000,3500,10300,900,11800,900,1200
20240207,SH.510050,101536000,2.968,576900,1705968.3,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,4400,600,700,1200,1600,4900,4700,4600,2200,2200,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,10200,1400,5100,2000,2900,8400,2300,5900,1800,900
20240207,SH.510050,101539000,2.97,577100,1706562.3,2.969,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,10000,1200,3300,1500,12500,2900,5400,800,4200,1100,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2.979,6600,3200,49300,1600,2100,500,1300,9700,10600,4000
20240207,SH.510050,101542000,2.969,577300,1707156.1,2.969,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,5500,22400,400,600,2600,900,6200,4600,2800,2000,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2.979,900,1500,2900,3900,4800,1300,10000,2900,7100,22700
20240207,SH.510050,101545000,2.971,578400,1710424.2,2.97,2.969,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,3400,6300,34000,1200,2000,3400,7200,800,400,4900,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2.979,2.98,3500,3100,1600,9800,7900,6600,2300,500,7500,2800
20240207,SH.510050,101548000,2.971,578700,1711315.5,2.97,2.969,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,8500,2600,500,2100,4700,4300,800,6800,4100,4800,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2.979,2.98,1000,2400,7900,3900,600,4900,1800,5700,2700,7800
20240207,SH.510050,101551000,2.97,579200,1712800.5,2.969,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2600,700,14200,600,400,700,16500,5800,4900,3900,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2.979,2500,8000,6700,14900,1200,3400,3900,400,100,16700
20240207,SH.510050,101554000,2.967,579500,1713690.6,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,24600,3600,16400,600,700,3800,5100,2100,500,1900,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,4300,1100,2100,3300,12700,3000,2200,18500,300,4100
20240207,SH.510050,101557000,2.968,581100,1718439.4,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,5700,1700,1000,1700,500,1500,13300,6000,3100,200,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,1300,3300,4000,5900,1400,2100,1200,2900,3400,18600
20240207,SH.510050,101600000,2.969,581200,1718736.3,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2900,1100,2800,200,500,4400,800,2900,16900,1400,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,1500,2800,5800,100,1500,4600,2100,400,600,3800
20240207,SH.510050,101603000,2.969,581900,1720814.6,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,1200,2600,4900,14000,5700,2200,6800,2200,300,10100,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,5400,6800,1800,800,1800,3700,1000,3300,7300,24200
20240207,SH.510050,101606000,2.968,581900,1720814.6,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,7100,500,300,3300,5900,300,1700,8000,45000,1000,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,700,17400,2100,1000,1900,8200,11500,2600,2400,6400
20240207,SH.510050,101609000,2.969,582200,1721705.3,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,400,900,3100,10500,2200,1500,800,8200,4600,1600,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,4700,900,5700,6200,1800,2900,30900,3600,500,600
20240207,SH.510050,101612000,2.969,582800,1723486.7,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,400,1800,2100,3400,2600,4100,3100,16200,1800,1300,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,1300,9400,1600,10000,4700,2100,9200,22300,7100,4200
20240207,SH.510050,101615000,2.968,583000,1724080.3,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,10300,300,6600,1500,1000,10200,1600,3800,900,4800,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,1800,5300,52500,2100,10300,2800,900,2300,3200,3000
20240207,SH.510050,101618000,2.969,586400,1734174.9,2.969,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,6400,2600,8200,600,5800,2500,2000,900,1500,5100,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2.979,15600,700,19000,3700,4200,2900,1200,4700,16100,3700
20240207,SH.510050,101621000,2.968,587400,1737142.9,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,13200,1000,13600,2700,10100,8000,1800,6200,600,100,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2100,200,1800,300,1000,4400,1400,2400,600,3800
20240207,SH.510050,101624000,2.967,587900,1738626.4,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2200,1800,10700,1300,3200,2400,4900,5400,3100,9000,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,1600,3000,15100,1200,5800,800,6100,1300,3800,3000
20240207,SH.510050,101627000,2.967,587900,1738626.4,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,1000,10300,2200,6800,9000,1200,1800,4700,5900,7100,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2800,6500,3000,15000,700,3400,22500,6800,7700,1000
20240207,SH.510050,101630000,2.968,588100,1739220.0,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,12600,2400,500,5600,200,4500,12800,5100,6000,300,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,800,3000,1600,6600,2300,24600,2100,3000,3500,10800
20240207,SH.510050,101633000,2.969,588300,1739813.8,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2700,10900,4500,8100,1500,2600,1300,10000,1400,800,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,800,1500,3500,2100,3100,3300,2200,600,3500,10500
20240207,SH.510050,101636000,2.968,588500,1740407.4,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,700,1600,3600,900,4800,800,2100,4900,1700,7800,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,100,7400,3500,6500,800,400,4800,700,1700,1000
20240207,SH.510050,101639000,2.969,588800,1741298.1,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2900,8900,1800,300,1000,6600,1300,4200,6600,1300,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,1700,2200,1600,2300,1800,10700,500,2700,700,26800
20240207,SH.510050,101642000,2.968,589000,1741891.7,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,1400,6900,11200,500,15600,4000,3500,1100,5200,1600,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2500,5500,3900,900,5900,600,3900,7300,500,3800
20240207,SH.510050,101645000,2.968,590400,1746046.9,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,4400,1700,500,1300,22100,2700,1600,7400,7100,1000,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,4300,1800,1900,2500,500,7900,4300,4200,7900,3900
20240207,SH.510050,101648000,2.967,591400,1749013.9,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,3100,900,1600,1400,300,6100,2700,400,5800,1400,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,700,6800,1300,800,11700,19000,8200,3200,900,1900
20240207,SH.510050,101651000,2.969,591700,1749904.6,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2100,4800,6800,1700,2600,1600,4600,1300,6900,5900,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2600,1700,900,1500,2700,4200,4100,5000,4600,1500
