date,symbol,time_str,price,quantity
20240207,SH.510050,10:17:53.904,2.965,600
20240207,SH.510050,10:17:55.698,2.963,600
20240207,SH.510050,10:17:59.113,2.965,2500
20240207,SH.510050,10:18:00.163,2.965,200
20240207,SH.510050,10:18:02.121,2.964,3400
20240207,SH.510050,10:18:04.932,2.962,400
20240207,SH.510050,10:18:08.922,2.963,1600
20240207,SH.510050,10:18:08.489,2.962,1500
20240207,SH.510050,10:18:08.585,2.962,200
20240207,SH.510050,10:18:07.446,2.963,100
20240207,SH.510050,10:18:10.557,2.964,1500
20240207,SH.510050,10:18:10.649,2.963,4000
20240207,SH.510050,10:18:09.161,2.963,200
20240207,SH.510050,10:18:09.879,2.964,2000
20240207,SH.510050,10:18:09.308,2.963,900
20240207,SH.510050,10:18:09.812,2.964,2000
20240207,SH.510050,10:18:10.587,2.963,200
20240207,SH.510050,10:18:13.834,2.964,300
20240207,SH.510050,10:18:12.780,2.964,300
20240207,SH.510050,10:18:12.469,2.964,200
20240207,SH.510050,10:18:20.615,2.965,400
20240207,SH.510050,10:18:21.377,2.966,300
20240207,SH.510050,10:18:26.169,2.964,200
20240207,SH.510050,10:18:25.797,2.965,5000
20240207,SH.510050,10:18:27.423,2.965,1000
20240207,SH.510050,10:18:28.538,2.966,1500
20240207,SH.510050,10:18:31.237,2.965,500
20240207,SH.510050,10:18:32.150,2.965,400
20240207,SH.510050,10:18:31.436,2.965,100
20240207,SH.510050,10:18:31.564,2.965,1200
20240207,SH.510050,10:18:30.428,2.966,100
20240207,SH.510050,10:18:33.579,2.963,4000
20240207,SH.510050,10:18:36.332,2.963,200
20240207,SH.510050,10:18:36.736,2.963,3000
20240207,SH.510050,10:18:41.385,2.962,2800
20240207,SH.510050,10:18:39.896,2.963,900
20240207,SH.510050,10:18:41.761,2.962,2000
20240207,SH.510050,10:18:44.055,2.962,1000
20240207,SH.510050,10:18:42.828,2.963,900
20240207,SH.510050,10:18:47.780,2.963,500
20240207,SH.510050,10:18:46.006,2.963,100
20240207,SH.510050,10:18:45.945,2.962,800
20240207,SH.510050,10:18:52.542,2.962,2500
20240207,SH.510050,10:18:59.351,2.961,2000
20240207,SH.510050,10:19:00.241,2.962,600
20240207,SH.510050,10:19:02.933,2.962,2000
20240207,SH.510050,10:19:04.621,2.962,400
20240207,SH.510050,10:19:04.832,2.962,1000
20240207,SH.510050,10:19:08.080,2.963,300
20240207,SH.510050,10:19:11.564,2.962,1500
20240207,SH.510050,10:19:10.883,2.962,700
20240207,SH.510050,10:19:13.747,2.961,100
20240207,SH.510050,10:19:15.264,2.962,5000
20240207,SH.510050,10:19:20.934,2.961,300
20240207,SH.510050,10:19:19.181,2.962,100
20240207,SH.510050,10:19:19.979,2.961,500
20240207,SH.510050,10:19:26.492,2.96,800
20240207,SH.510050,10:19:27.564,2.96,600
20240207,SH.510050,10:19:28.850,2.961,200
20240207,SH.510050,10:19:29.484,2.961,100
20240207,SH.510050,10:19:29.876,2.961,600
20240207,SH.510050,10:19:30.423,2.961,500
20240207,SH.510050,10:19:31.536,2.961,300
20240207,SH.510050,10:19:34.644,2.961,400
20240207,SH.510050,10:19:33.194,2.96,2000
20240207,SH.510050,10:19:36.251,2.961,1500
20240207,SH.510050,10:19:40.489,2.96,600
20240207,SH.510050,10:19:47.377,2.963,200
20240207,SH.510050,10:19:49.147,2.964,4000
20240207,SH.510050,10:19:53.297,2.965,300
20240207,SH.510050,10:19:53.384,2.966,5000
20240207,SH.510050,10:19:56.543,2.965,400
20240207,SH.510050,10:19:59.757,2.964,1800
20240207,SH.510050,10:19:57.165,2.964,800
20240207,SH.510050,10:20:00.955,2.965,600
20240207,SH.510050,10:20:04.808,2.965,300
20240207,SH.510050,10:20:04.019,2.965,600
20240207,SH.510050,10:20:04.400,2.966,600
20240207,SH.510050,10:20:05.652,2.965,500
20240207,SH.510050,10:20:05.251,2.965,300
20240207,SH.510050,10:20:07.205,2.965,800
20240207,SH.510050,10:20:06.171,2.964,3000
20240207,SH.510050,10:20:10.576,2.965,300
20240207,SH.510050,10:20:14.609,2.965,200
20240207,SH.510050,10:20:17.086,2.962,600
20240207,SH.510050,10:20:15.215,2.963,500
20240207,SH.510050,10:20:20.802,2.963,200
20240207,SH.510050,10:20:20.495,2.963,300
20240207,SH.510050,10:20:19.573,2.963,2000
20240207,SH.510050,10:20:20.353,2.963,400
20240207,SH.510050,10:20:21.359,2.962,500
20240207,SH.510050,10:20:23.956,2.962,1200
20240207,SH.510050,10:20:23.931,2.962,1000
20240207,SH.510050,10:20:22.923,2.961,300
20240207,SH.510050,10:20:26.306,2.961,600
20240207,SH.510050,10:20:24.127,2.961,100
20240207,SH.510050,10:20:25.962,2.962,1200
20240207,SH.510050,10:20:32.851,2.962,1500
20240207,SH.510050,10:20:33.325,2.963,300
20240207,SH.510050,10:20:33.818,2.963,200
20240207,SH.510050,10:20:37.867,2.962,100
20240207,SH.510050,10:20:41.809,2.963,600
20240207,SH.510050,10:20:40.315,2.963,400
20240207,SH.510050,10:20:39.572,2.962,100
20240207,SH.510050,10:20:39.816,2.963,100
20240207,SH.510050,10:20:44.593,2.962,100
20240207,SH.510050,10:20:43.149,2.963,500
20240207,SH.510050,10:20:44.738,2.962,200
20240207,SH.510050,10:20:44.784,2.963,2000
20240207,SH.510050,10:20:45.464,2.963,600
20240207,SH.510050,10:20:46.759,2.962,1200
20240207,SH.510050,10:20:53.897,2.96,400
20240207,SH.510050,10:20:53.929,2.961,1200
20240207,SH.510050,10:20:56.576,2.961,600
20240207,SH.510050,10:20:57.146,2.959,500
20240207,SH.510050,10:21:00.803,2.959,900
20240207,SH.510050,10:21:00.340,2.96,600
20240207,SH.510050,10:21:08.742,2.96,600
20240207,SH.510050,10:21:08.861,2.961,200
20240207,SH.510050,10:21:09.424,2.959,1000
20240207,SH.510050,10:21:11.163,2.96,100
20240207,SH.510050,10:21:14.175,2.959,1000
20240207,SH.510050,10:21:14.100,2.96,1000
20240207,SH.510050,10:21:15.386,2.961,400
20240207,SH.510050,10:21:18.110,2.96,1000
20240207,SH.510050,10:21:21.594,2.961,2000
20240207,SH.510050,10:21:23.007,2.961,600
20240207,SH.510050,10:21:21.939,2.961,1500
20240207,SH.510050,10:21:24.653,2.96,300
20240207,SH.510050,10:21:25.864,2.961,4000
20240207,SH.510050,10:21:25.085,2.96,5000
20240207,SH.510050,10:21:33.507,2.96,500
20240207,SH.510050,10:21:38.440,2.959,1300
20240207,SH.510050,10:21:39.947,2.959,400
20240207,SH.510050,10:21:41.013,2.958,4000
20240207,SH.510050,10:21:43.616,2.959,1300
20240207,SH.510050,10:21:47.563,2.96,1100
20240207,SH.510050,10:21:50.909,2.958,200
20240207,SH.510050,10:21:51.873,2.959,1200
20240207,SH.510050,10:21:52.931,2.959,500
20240207,SH.510050,10:21:53.555,2.96,1000
20240207,SH.510050,10:21:54.786,2.957,400
20240207,SH.510050,10:21:56.367,2.958,400
20240207,SH.510050,10:21:55.164,2.957,900
20240207,SH.510050,10:22:01.631,2.959,600
20240207,SH.510050,10:22:05.420,2.957,1000
20240207,SH.510050,10:22:04.221,2.958,200
20240207,SH.510050,10:22:05.265,2.957,2000
20240207,SH.510050,10:22:07.524,2.958,800
20240207,SH.510050,10:22:08.995,2.958,1500
20240207,SH.510050,10:22:08.645,2.959,900
20240207,SH.510050,10:22:11.437,2.958,600
20240207,SH.510050,10:22:11.868,2.959,800
20240207,SH.510050,10:22:12.182,2.958,1000
20240207,SH.510050,10:22:14.780,2.958,900
20240207,SH.510050,10:22:13.483,2.957,1200
20240207,SH.510050,10:22:13.223,2.957,1000
20240207,SH.510050,10:22:19.429,2.957,1800
20240207,SH.510050,10:22:19.894,2.957,600
20240207,SH.510050,10:22:21.480,2.955,300
20240207,SH.510050,10:22:23.319,2.954,600
20240207,SH.510050,10:22:26.004,2.955,1500
20240207,SH.510050,10:22:27.357,2.956,200
20240207,SH.510050,10:22:29.326,2.956,1000
20240207,SH.510050,10:22:31.290,2.955,1500
20240207,SH.510050,10:22:30.518,2.954,1000
20240207,SH.510050,10:22:35.135,2.956,3000
20240207,SH.510050,10:22:35.061,2.956,800
20240207,SH.510050,10:22:44.480,2.955,600
20240207,SH.510050,10:22:45.951,2.956,4000
20240207,SH.510050,10:22:45.953,2.955,1000
20240207,SH.510050,10:22:48.497,2.956,100
20240207,SH.510050,10:22:49.384,2.955,300
20240207,SH.510050,10:22:53.295,2.957,100
20240207,SH.510050,10:22:52.326,2.957,600
20240207,SH.510050,10:22:55.847,2.955,1000
20240207,SH.510050,10:22:58.182,2.956,100
20240207,SH.510050,10:22:57.934,2.957,200
20240207,SH.510050,10:23:02.952,2.956,100
20240207,SH.510050,10:23:03.444,2.955,1500
20240207,SH.510050,10:23:04.226,2.955,500
20240207,SH.510050,10:23:03.144,2.954,1000
20240207,SH.510050,10:23:07.431,2.954,1000
20240207,SH.510050,10:23:09.846,2.952,200
20240207,SH.510050,10:23:09.876,2.953,400
20240207,SH.510050,10:23:10.834,2.953,2000
20240207,SH.510050,10:23:10.647,2.953,100
20240207,SH.510050,10:23:11.787,2.953,600
20240207,SH.510050,10:23:13.560,2.952,1500
20240207,SH.510050,10:23:12.382,2.953,1000
20240207,SH.510050,10:23:19.090,2.955,3500
20240207,SH.510050,10:23:20.290,2.954,200
20240207,SH.510050,10:23:23.758,2.955,500
20240207,SH.510050,10:23:22.623,2.955,200
20240207,SH.510050,10:23:26.440,2.954,3000
20240207,SH.510050,10:23:24.310,2.954,2500
20240207,SH.510050,10:23:25.882,2.953,800
20240207,SH.510050,10:23:29.126,2.955,300
20240207,SH.510050,10:23:32.712,2.955,1200
20240207,SH.510050,10:23:30.594,2.954,300
20240207,SH.510050,10:23:34.020,2.953,1000
20240207,SH.510050,10:23:33.890,2.953,100
20240207,SH.510050,10:23:33.950,2.953,100
20240207,SH.510050,10:23:38.629,2.953,2200
20240207,SH.510050,10:23:41.509,2.951,200
20240207,SH.510050,10:23:41.515,2.951,900
20240207,SH.510050,10:23:41.528,2.951,600
20240207,SH.510050,10:23:43.290,2.951,1500
20240207,SH.510050,10:23:42.170,2.952,300
20240207,SH.510050,10:23:45.816,2.95,400
20240207,SH.510050,10:23:50.256,2.952,100
20240207,SH.510050,10:23:53.146,2.951,2500
20240207,SH.510050,10:23:56.581,2.953,100
20240207,SH.510050,10:23:54.677,2.953,4000
20240207,SH.510050,10:23:58.771,2.954,400
20240207,SH.510050,10:23:57.739,2.953,700
20240207,SH.510050,10:23:59.816,2.953,300
20240207,SH.510050,10:24:00.429,2.954,300
20240207,SH.510050,10:24:02.504,2.954,1500
20240207,SH.510050,10:24:00.164,2.954,200
20240207,SH.510050,10:24:04.807,2.954,1000
20240207,SH.510050,10:24:07.344,2.955,400
20240207,SH.510050,10:24:06.397,2.955,1500
20240207,SH.510050,10:24:10.342,2.955,500
20240207,SH.510050,10:24:11.368,2.955,2500
20240207,SH.510050,10:24:11.121,2.955,1500
20240207,SH.510050,10:24:12.988,2.957,600
20240207,SH.510050,10:24:12.307,2.957,600
20240207,SH.510050,10:24:15.698,2.957,2000
20240207,SH.510050,10:24:16.664,2.957,4100
20240207,SH.510050,10:24:20.035,2.956,600
20240207,SH.510050,10:24:23.080,2.957,600
20240207,SH.510050,10:24:26.122,2.956,1000
20240207,SH.510050,10:24:26.187,2.955,1000
20240207,SH.510050,10:24:26.178,2.956,700
20240207,SH.510050,10:24:28.302,2.957,1500
20240207,SH.510050,10:24:27.462,2.956,1200
20240207,SH.510050,10:24:30.997,2.957,4000
20240207,SH.510050,10:24:31.019,2.956,100
20240207,SH.510050,10:24:32.048,2.956,1500
20240207,SH.510050,10:24:37.753,2.956,300
20240207,SH.510050,10:24:37.972,2.956,300
20240207,SH.510050,10:24:39.945,2.955,900
20240207,SH.510050,10:24:41.838,2.954,800
20240207,SH.510050,10:24:41.792,2.955,300
20240207,SH.510050,10:24:40.005,2.954,100
20240207,SH.510050,10:24:44.334,2.955,4000
20240207,SH.510050,10:24:43.530,2.955,300
20240207,SH.510050,10:24:43.582,2.955,100
20240207,SH.510050,10:24:46.027,2.957,2400
20240207,SH.510050,10:24:45.036,2.957,100
20240207,SH.510050,10:24:48.664,2.957,500
20240207,SH.510050,10:24:48.193,2.957,200
20240207,SH.510050,10:24:50.407,2.956,1500
20240207,SH.510050,10:24:52.449,2.958,100
20240207,SH.510050,10:24:53.398,2.959,1500
20240207,SH.510050,10:24:52.708,2.958,5000
20240207,SH.510050,10:24:53.641,2.958,500
20240207,SH.510050,10:24:55.878,2.957,1000
20240207,SH.510050,10:24:57.845,2.956,300
20240207,SH.510050,10:24:57.068,2.956,600
20240207,SH.510050,10:25:02.011,2.955,1300
20240207,SH.510050,10:25:00.963,2.954,600
20240207,SH.510050,10:25:04.733,2.954,1000
20240207,SH.510050,10:25:03.340,2.954,200
20240207,SH.510050,10:25:07.266,2.954,200
20240207,SH.510050,10:25:07.987,2.953,600
20240207,SH.510050,10:25:08.817,2.953,100
20240207,SH.510050,10:25:10.020,2.954,300
20240207,SH.510050,10:25:09.024,2.953,1000
20240207,SH.510050,10:25:09.597,2.953,2100
20240207,SH.510050,10:25:12.858,2.952,300
20240207,SH.510050,10:25:17.803,2.954,600
20240207,SH.510050,10:25:16.153,2.953,4000
20240207,SH.510050,10:25:16.875,2.953,300
20240207,SH.510050,10:25:20.753,2.956,2600
20240207,SH.510050,10:25:23.223,2.956,200
20240207,SH.510050,10:25:22.133,2.957,100
20240207,SH.510050,10:25:23.922,2.957,1000
20240207,SH.510050,10:25:24.003,2.957,4000
20240207,SH.510050,10:25:30.533,2.954,800
20240207,SH.510050,10:25:31.805,2.955,2500
20240207,SH.510050,10:25:34.207,2.955,800
20240207,SH.510050,10:25:37.490,2.954,2000
20240207,SH.510050,10:25:46.032,2.957,300
20240207,SH.510050,10:25:53.315,2.956,200
20240207,SH.510050,10:25:52.142,2.956,2300
20240207,SH.510050,10:25:51.305,2.956,400
20240207,SH.510050,10:25:52.770,2.956,200
20240207,SH.510050,10:25:55.637,2.956,1000
20240207,SH.510050,10:26:01.903,2.957,2000
20240207,SH.510050,10:26:00.325,2.958,3000
20240207,SH.510050,10:26:02.004,2.957,3000
20240207,SH.510050,10:26:00.882,2.957,1400
20240207,SH.510050,10:26:03.428,2.957,800
20240207,SH.510050,10:26:03.063,2.957,2500
20240207,SH.510050,10:26:07.787,2.956,500
20240207,SH.510050,10:26:11.659,2.957,4000
20240207,SH.510050,10:26:09.937,2.957,500
20240207,SH.510050,10:26:11.813,2.957,400
20240207,SH.510050,10:26:09.752,2.956,2500
20240207,SH.510050,10:26:14.151,2.958,200
20240207,SH.510050,10:26:13.700,2.958,4000
20240207,SH.510050,10:26:15.361,2.957,200
20240207,SH.510050,10:26:15.416,2.958,100
20240207,SH.510050,10:26:17.139,2.958,200
20240207,SH.510050,10:26:23.302,2.956,3800
20240207,SH.510050,10:26:24.892,2.956,200
20240207,SH.510050,10:26:25.433,2.956,200
20240207,SH.510050,10:26:24.988,2.956,300
20240207,SH.510050,10:26:26.843,2.955,1200
20240207,SH.510050,10:26:27.890,2.955,500
20240207,SH.510050,10:26:28.665,2.955,200
20240207,SH.510050,10:26:32.984,2.956,300
20240207,SH.510050,10:26:31.106,2.956,300
20240207,SH.510050,10:26:30.898,2.956,1000
20240207,SH.510050,10:26:32.990,2.955,2000
20240207,SH.510050,10:26:33.475,2.955,1500
20240207,SH.510050,10:26:38.411,2.957,600
20240207,SH.510050,10:26:41.300,2.956,2000
20240207,SH.510050,10:26:40.426,2.956,500
20240207,SH.510050,10:26:40.839,2.956,300
20240207,SH.510050,10:26:43.135,2.958,600
20240207,SH.510050,10:26:43.083,2.957,1500
20240207,SH.510050,10:26:45.092,2.958,2100
20240207,SH.510050,10:26:50.163,2.956,800
20240207,SH.510050,10:26:48.761,2.955,200
20240207,SH.510050,10:26:52.380,2.953,1000
20240207,SH.510050,10:26:59.401,2.955,500
20240207,SH.510050,10:26:57.050,2.954,100
20240207,SH.510050,10:26:59.148,2.954,100
20240207,SH.510050,10:27:01.350,2.954,100
20240207,SH.510050,10:27:03.256,2.955,100
20240207,SH.510050,10:27:03.248,2.956,200
20240207,SH.510050,10:27:03.193,2.955,2000
20240207,SH.510050,10:27:04.441,2.956,300
20240207,SH.510050,10:27:08.838,2.956,1200
20240207,SH.510050,10:27:16.414,2.953,800
20240207,SH.510050,10:27:17.504,2.952,3000
20240207,SH.510050,10:27:19.939,2.953,4000
20240207,SH.510050,10:27:18.956,2.953,1000
20240207,SH.510050,10:27:18.914,2.954,3000
20240207,SH.510050,10:27:20.045,2.954,400
20240207,SH.510050,10:27:21.386,2.954,500
20240207,SH.510050,10:27:23.696,2.954,1000
20240207,SH.510050,10:27:26.062,2.953,1500
20240207,SH.510050,10:27:28.956,2.954,100
20240207,SH.510050,10:27:27.857,2.953,1200
20240207,SH.510050,10:27:28.927,2.954,300
20240207,SH.510050,10:27:35.002,2.954,5000
20240207,SH.510050,10:27:33.581,2.953,200
20240207,SH.510050,10:27:38.792,2.952,1000
20240207,SH.510050,10:27:40.385,2.952,1600
20240207,SH.510050,10:27:46.302,2.952,600
20240207,SH.510050,10:27:46.176,2.952,400
20240207,SH.510050,10:27:49.988,2.95,200
20240207,SH.510050,10:27:51.414,2.951,100
20240207,SH.510050,10:27:52.285,2.95,1900
20240207,SH.510050,10:27:51.452,2.95,400
20240207,SH.510050,10:27:54.242,2.95,600
20240207,SH.510050,10:27:59.958,2.949,600
20240207,SH.510050,10:27:59.199,2.949,1000
20240207,SH.510050,10:28:00.361,2.948,500
20240207,SH.510050,10:28:07.738,2.949,600
20240207,SH.510050,10:28:06.988,2.95,1000
20240207,SH.510050,10:28:09.651,2.951,500
20240207,SH.510050,10:28:17.618,2.951,400
20240207,SH.510050,10:28:15.557,2.951,900
20240207,SH.510050,10:28:20.154,2.951,300
20240207,SH.510050,10:28:20.426,2.951,400
20240207,SH.510050,10:28:22.271,2.951,300
20240207,SH.510050,10:28:21.426,2.951,500
20240207,SH.510050,10:28:21.776,2.951,1100
20240207,SH.510050,10:28:28.528,2.951,900
20240207,SH.510050,10:28:31.131,2.95,900
20240207,SH.510050,10:28:31.808,2.95,300
20240207,SH.510050,10:28:36.144,2.95,1000
20240207,SH.510050,10:28:40.500,2.951,800
20240207,SH.510050,10:28:43.860,2.95,600
20240207,SH.510050,10:28:43.379,2.95,1200
20240207,SH.510050,10:28:43.608,2.95,1500
20240207,SH.510050,10:28:47.206,2.951,4000
20240207,SH.510050,10:28:48.523,2.952,400
20240207,SH.510050,10:28:48.980,2.953,600
20240207,SH.510050,10:28:53.184,2.952,1000
20240207,SH.510050,10:28:51.422,2.951,800
20240207,SH.510050,10:28:53.776,2.951,1200
20240207,SH.510050,10:28:53.141,2.951,400
20240207,SH.510050,10:28:57.102,2.949,700
20240207,SH.510050,10:29:00.275,2.949,900
20240207,SH.510050,10:29:04.582,2.95,100
20240207,SH.510050,10:29:08.708,2.949,800
20240207,SH.510050,10:29:06.148,2.948,1000
20240207,SH.510050,10:29:10.340,2.948,400
20240207,SH.510050,10:29:09.138,2.948,1200
20240207,SH.510050,10:29:09.522,2.948,1000
20240207,SH.510050,10:29:14.980,2.947,400
20240207,SH.510050,10:29:17.648,2.948,600
20240207,SH.510050,10:29:18.653,2.948,400
20240207,SH.510050,10:29:19.185,2.947,100
20240207,SH.510050,10:29:18.371,2.947,2500
20240207,SH.510050,10:29:22.625,2.947,1500
20240207,SH.510050,10:29:23.848,2.948,2500
20240207,SH.510050,10:29:25.330,2.947,100
20240207,SH.510050,10:29:32.942,2.948,3000
20240207,SH.510050,10:29:34.523,2.949,900
20240207,SH.510050,10:29:37.901,2.949,600
20240207,SH.510050,10:29:38.826,2.949,200
20240207,SH.510050,10:29:38.688,2.948,700
20240207,SH.510050,10:29:41.623,2.949,2000
20240207,SH.510050,10:29:43.965,2.95,800
20240207,SH.510050,10:29:44.243,2.949,1000
20240207,SH.510050,10:29:46.860,2.949,1000
20240207,SH.510050,10:29:45.376,2.949,1000
20240207,SH.510050,10:29:46.189,2.949,800
20240207,SH.510050,10:29:47.101,2.95,4000
20240207,SH.510050,10:29:53.971,2.951,200
20240207,SH.510050,10:29:52.995,2.95,800
20240207,SH.510050,10:29:52.503,2.951,100
20240207,SH.510050,10:29:56.942,2.951,600
20240207,SH.510050,10:29:57.668,2.951,500
20240207,SH.510050,10:29:59.935,2.951,200
20240207,SH.510050,10:29:58.676,2.951,500
20240207,SH.510050,10:30:00.161,2.953,4000
20240207,SH.510050,10:30:02.460,2.954,700
20240207,SH.510050,10:30:05.172,2.952,2900
20240207,SH.510050,10:30:06.532,2.953,900
20240207,SH.510050,10:30:07.002,2.952,2000
20240207,SH.510050,10:30:09.797,2.951,600
20240207,SH.510050,10:30:10.838,2.951,200
20240207,SH.510050,10:30:11.158,2.951,200
20240207,SH.510050,10:30:11.291,2.951,1500
20240207,SH.510050,10:30:12.528,2.95,100
20240207,SH.510050,10:30:14.933,2.95,500
20240207,SH.510050,10:30:13.442,2.949,1500
20240207,SH.510050,10:30:15.387,2.949,100
20240207,SH.510050,10:30:15.788,2.948,300
20240207,SH.510050,10:30:19.681,2.951,900
20240207,SH.510050,10:30:21.070,2.952,1200
20240207,SH.510050,10:30:21.102,2.952,2500
20240207,SH.510050,10:30:23.465,2.951,2000
20240207,SH.510050,10:30:25.183,2.952,500
20240207,SH.510050,10:30:25.093,2.953,300
20240207,SH.510050,10:30:28.492,2.951,200
20240207,SH.510050,10:30:28.726,2.951,1500
20240207,SH.510050,10:30:27.022,2.952,1500
20240207,SH.510050,10:30:28.029,2.951,1200
20240207,SH.510050,10:30:29.517,2.952,1000
20240207,SH.510050,10:30:27.087,2.952,400
20240207,SH.510050,10:30:30.420,2.951,2500
20240207,SH.510050,10:30:30.707,2.952,2500
20240207,SH.510050,10:30:31.000,2.952,600
20240207,SH.510050,10:30:38.136,2.952,1000
20240207,SH.510050,10:30:38.836,2.953,700
20240207,SH.510050,10:30:40.751,2.953,100
20240207,SH.510050,10:30:42.351,2.952,600
20240207,SH.510050,10:30:44.829,2.952,100
20240207,SH.510050,10:30:46.841,2.953,100
20240207,SH.510050,10:30:47.128,2.953,300
20240207,SH.510050,10:30:47.098,2.952,900
20240207,SH.510050,10:30:45.444,2.953,300
20240207,SH.510050,10:30:50.300,2.953,200
20240207,SH.510050,10:30:50.703,2.952,200
20240207,SH.510050,10:30:50.061,2.952,4000
20240207,SH.510050,10:30:52.733,2.951,1500
20240207,SH.510050,10:30:52.467,2.952,200
20240207,SH.510050,10:30:56.487,2.954,2000
20240207,SH.510050,10:30:56.303,2.953,1800
20240207,SH.510050,10:30:59.698,2.954,1200
20240207,SH.510050,10:31:00.640,2.953,1000
20240207,SH.510050,10:31:01.952,2.952,3000
20240207,SH.510050,10:31:00.083,2.953,2500
20240207,SH.510050,10:31:04.945,2.951,1200
20240207,SH.510050,10:31:04.610,2.951,5000
20240207,SH.510050,10:31:05.761,2.951,100
20240207,SH.510050,10:31:06.363,2.953,500
20240207,SH.510050,10:31:08.416,2.952,2500
20240207,SH.510050,10:31:09.835,2.952,2000
20240207,SH.510050,10:31:12.491,2.951,200
20240207,SH.510050,10:31:14.773,2.951,200
20240207,SH.510050,10:31:12.745,2.951,100
20240207,SH.510050,10:31:16.639,2.952,5000
20240207,SH.510050,10:31:16.295,2.952,500
20240207,SH.510050,10:31:19.542,2.95,1200
20240207,SH.510050,10:31:20.224,2.95,200
20240207,SH.510050,10:31:19.926,2.95,400
20240207,SH.510050,10:31:19.527,2.951,2000
20240207,SH.510050,10:31:18.494,2.95,600
20240207,SH.510050,10:31:21.008,2.949,300
20240207,SH.510050,10:31:23.925,2.949,500
20240207,SH.510050,10:31:25.976,2.951,1500
20240207,SH.510050,10:31:25.824,2.95,3000
20240207,SH.510050,10:31:29.746,2.952,5000
20240207,SH.510050,10:31:28.604,2.951,1900
20240207,SH.510050,10:31:27.770,2.952,600
20240207,SH.510050,10:31:30.558,2.953,4000
20240207,SH.510050,10:31:30.747,2.953,1200
20240207,SH.510050,10:31:32.461,2.953,100
20240207,SH.510050,10:31:35.162,2.952,2500
20240207,SH.510050,10:31:34.132,2.951,3000
20240207,SH.510050,10:31:38.624,2.952,200
20240207,SH.510050,10:31:45.846,2.949,900
20240207,SH.510050,10:31:46.764,2.949,100
20240207,SH.510050,10:31:52.437,2.949,400
20240207,SH.510050,10:31:53.359,2.948,300
20240207,SH.510050,10:31:51.359,2.948,200
20240207,SH.510050,10:31:51.783,2.948,100
20240207,SH.510050,10:31:55.493,2.948,100
20240207,SH.510050,10:31:59.513,2.948,100
20240207,SH.510050,10:31:59.610,2.948,1100
20240207,SH.510050,10:31:59.616,2.947,2300
20240207,SH.510050,10:32:02.726,2.948,4000
20240207,SH.510050,10:32:01.153,2.947,200
20240207,SH.510050,10:32:00.218,2.947,2000
20240207,SH.510050,10:32:11.985,2.947,5000
20240207,SH.510050,10:32:10.499,2.947,300
20240207,SH.510050,10:32:09.552,2.946,400
20240207,SH.510050,10:32:13.796,2.948,5000
20240207,SH.510050,10:32:12.295,2.947,100
20240207,SH.510050,10:32:22.234,2.947,400
20240207,SH.510050,10:32:23.579,2.947,100
20240207,SH.510050,10:32:22.066,2.947,2000
20240207,SH.510050,10:32:24.914,2.947,400
20240207,SH.510050,10:32:25.431,2.947,100
20240207,SH.510050,10:32:24.025,2.947,2500
20240207,SH.510050,10:32:25.395,2.948,1500
20240207,SH.510050,10:32:28.557,2.949,1200
20240207,SH.510050,10:32:31.495,2.947,500
20240207,SH.510050,10:32:34.673,2.947,400
20240207,SH.510050,10:32:38.091,2.947,100
20240207,SH.510050,10:32:37.363,2.947,1700
20240207,SH.510050,10:32:40.894,2.946,2000
20240207,SH.510050,10:32:41.411,2.947,3000
20240207,SH.510050,10:32:42.409,2.948,4000
20240207,SH.510050,10:32:44.030,2.947,2500
20240207,SH.510050,10:32:43.697,2.948,100
20240207,SH.510050,10:32:42.422,2.947,1200
20240207,SH.510050,10:32:47.660,2.947,300
20240207,SH.510050,10:32:47.188,2.947,1000
20240207,SH.510050,10:32:50.892,2.946,100
20240207,SH.510050,10:32:49.209,2.947,500
20240207,SH.510050,10:32:53.996,2.945,500
20240207,SH.510050,10:32:56.901,2.944,400
20240207,SH.510050,10:32:55.866,2.945,500
20240207,SH.510050,10:32:58.877,2.945,300
20240207,SH.510050,10:32:59.230,2.946,2000
20240207,SH.510050,10:32:59.608,2.945,500
20240207,SH.510050,10:33:10.749,2.945,500
20240207,SH.510050,10:33:10.941,2.945,100
20240207,SH.510050,10:33:11.728,2.945,600
20240207,SH.510050,10:33:17.253,2.946,200
20240207,SH.510050,10:33:20.001,2.946,500
20240207,SH.510050,10:33:20.511,2.947,300
20240207,SH.510050,10:33:23.404,2.945,300
20240207,SH.510050,10:33:24.736,2.944,1000
20240207,SH.510050,10:33:26.289,2.945,4000
20240207,SH.510050,10:33:30.683,2.943,200
20240207,SH.510050,10:33:33.941,2.942,300
20240207,SH.510050,10:33:33.189,2.941,4000
20240207,SH.510050,10:33:34.517,2.942,100
20240207,SH.510050,10:33:33.906,2.942,100
20240207,SH.510050,10:33:38.291,2.942,500
20240207,SH.510050,10:33:37.015,2.943,1200
20240207,SH.510050,10:33:41.718,2.942,1000
20240207,SH.510050,10:33:39.948,2.942,900
20240207,SH.510050,10:33:44.593,2.943,2500
20240207,SH.510050,10:33:43.049,2.943,400
20240207,SH.510050,10:33:46.124,2.943,200
20240207,SH.510050,10:33:46.962,2.943,1000
20240207,SH.510050,10:33:46.548,2.943,100
20240207,SH.510050,10:33:48.233,2.944,300
20240207,SH.510050,10:33:50.192,2.943,500
20240207,SH.510050,10:33:51.419,2.942,3400
