date,symbol,time_str,side,price,quantity,order_type
20240207,SH.510050,10:36:33.396,sell,2.952,2000,market
20240207,SH.510050,10:36:33.852,sell,2.957,300,limit
20240207,SH.510050,10:36:34.223,buy,2.938,1200,stop
20240207,SH.510050,10:36:35.684,buy,2.956,1500,market
20240207,SH.510050,10:36:35.838,buy,2.949,400,limit
20240207,SH.510050,10:36:33.798,sell,2.955,300,limit
20240207,SH.510050,10:36:37.206,sell,2.954,1500,market
20240207,SH.510050,10:36:38.918,buy,2.944,2500,stop
20240207,SH.510050,10:36:37.409,sell,2.96,500,limit
20240207,SH.510050,10:36:37.113,buy,2.952,500,limit
20240207,SH.510050,10:36:37.820,sell,2.954,2000,market
20240207,SH.510050,10:36:37.519,buy,2.951,1500,limit
20240207,SH.510050,10:36:36.184,buy,2.954,1500,limit
20240207,SH.510050,10:36:38.335,sell,2.961,400,limit
20240207,SH.510050,10:36:40.363,sell,2.953,1200,market
20240207,SH.510050,10:36:41.226,buy,2.955,1500,market
20240207,SH.510050,10:36:41.627,sell,2.956,5000,limit
20240207,SH.510050,10:36:40.523,buy,2.95,1500,limit
20240207,SH.510050,10:36:39.768,sell,2.956,1000,limit
20240207,SH.510050,10:36:40.222,sell,2.956,3000,limit
20240207,SH.510050,10:36:40.461,buy,2.95,400,limit
20240207,SH.510050,10:36:44.390,sell,2.958,200,limit
20240207,SH.510050,10:36:43.800,buy,2.939,500,stop
20240207,SH.510050,10:36:43.201,buy,2.95,1500,limit
20240207,SH.510050,10:36:44.026,buy,2.951,800,limit
20240207,SH.510050,10:36:43.136,sell,2.958,3000,limit
20240207,SH.510050,10:36:45.625,buy,2.951,2000,limit
20240207,SH.510050,10:36:47.172,sell,2.957,800,limit
20240207,SH.510050,10:36:47.287,buy,2.948,100,limit
20240207,SH.510050,10:36:47.302,sell,2.958,3000,limit
20240207,SH.510050,10:36:46.830,buy,2.942,3000,stop
20240207,SH.510050,10:36:48.187,sell,2.956,300,limit
20240207,SH.510050,10:36:50.751,buy,2.947,1000,stop
20240207,SH.510050,10:36:49.512,buy,2.952,300,limit
20240207,SH.510050,10:36:48.213,sell,2.956,1000,limit
20240207,SH.510050,10:36:51.470,sell,2.967,500,stop
20240207,SH.510050,10:36:52.517,sell,2.96,1000,limit
20240207,SH.510050,10:36:51.166,sell,2.956,200,limit
20240207,SH.510050,10:36:53.191,sell,2.958,300,limit
20240207,SH.510050,10:36:53.948,sell,2.954,100,market
20240207,SH.510050,10:36:55.523,buy,2.951,800,limit
20240207,SH.510050,10:36:55.115,buy,2.951,4000,limit
20240207,SH.510050,10:36:54.296,sell,2.958,1000,limit
20240207,SH.510050,10:36:55.237,sell,2.955,1500,market
20240207,SH.510050,10:36:55.321,buy,2.954,500,limit
20240207,SH.510050,10:36:54.036,sell,2.954,5000,market
20240207,SH.510050,10:36:54.567,sell,2.953,300,market
20240207,SH.510050,10:36:55.161,sell,2.958,4000,limit
20240207,SH.510050,10:36:58.901,sell,2.959,200,limit
20240207,SH.510050,10:36:57.494,buy,2.959,2000,market
20240207,SH.510050,10:36:57.894,sell,2.96,500,limit
20240207,SH.510050,10:36:58.749,buy,2.955,2000,limit
20240207,SH.510050,10:37:00.448,buy,2.956,1000,limit
20240207,SH.510050,10:37:00.581,buy,2.96,800,market
20240207,SH.510050,10:37:00.488,buy,2.952,2000,limit
20240207,SH.510050,10:37:02.626,buy,2.955,1200,limit
20240207,SH.510050,10:37:00.812,buy,2.952,600,limit
20240207,SH.510050,10:37:01.355,sell,2.955,2000,market
20240207,SH.510050,10:37:05.899,buy,2.955,300,limit
20240207,SH.510050,10:37:03.363,sell,2.963,800,limit
20240207,SH.510050,10:37:03.882,sell,2.963,1000,limit
20240207,SH.510050,10:37:04.065,sell,2.964,1000,stop
20240207,SH.510050,10:37:04.558,sell,2.961,1200,limit
20240207,SH.510050,10:37:05.028,buy,2.953,1000,limit
20240207,SH.510050,10:37:08.962,buy,2.956,3000,market
20240207,SH.510050,10:37:08.689,buy,2.947,300,stop
20240207,SH.510050,10:37:06.777,sell,2.958,800,limit
20240207,SH.510050,10:37:08.744,buy,2.957,500,market
20240207,SH.510050,10:37:08.802,sell,2.954,400,market
20240207,SH.510050,10:37:06.400,sell,2.953,2000,market
20240207,SH.510050,10:37:06.505,sell,2.954,1500,market
20240207,SH.510050,10:37:09.620,buy,2.94,500,stop
20240207,SH.510050,10:37:10.473,sell,2.954,1200,market
20240207,SH.510050,10:37:09.575,sell,2.96,5000,limit
20240207,SH.510050,10:37:11.447,sell,2.957,2000,limit
20240207,SH.510050,10:37:11.745,buy,2.95,400,limit
20240207,SH.510050,10:37:14.776,buy,2.95,500,limit
20240207,SH.510050,10:37:14.864,buy,2.953,400,limit
20240207,SH.510050,10:37:12.896,buy,2.952,2500,limit
20240207,SH.510050,10:37:16.694,sell,2.952,200,market
20240207,SH.510050,10:37:15.416,sell,2.967,200,stop
20240207,SH.510050,10:37:16.296,sell,2.96,600,limit
20240207,SH.510050,10:37:16.494,sell,2.954,3000,market
20240207,SH.510050,10:37:15.102,buy,2.953,1200,limit
20240207,SH.510050,10:37:16.098,buy,2.939,100,stop
20240207,SH.510050,10:37:18.528,sell,2.966,900,stop
20240207,SH.510050,10:37:18.398,sell,2.956,2000,limit
20240207,SH.510050,10:37:18.951,buy,2.94,1200,stop
20240207,SH.510050,10:37:19.167,sell,2.956,4000,limit
20240207,SH.510050,10:37:18.801,buy,2.955,500,market
20240207,SH.510050,10:37:20.038,buy,2.952,500,limit
20240207,SH.510050,10:37:19.880,buy,2.953,500,limit
20240207,SH.510050,10:37:18.056,buy,2.952,4000,limit
20240207,SH.510050,10:37:22.636,buy,2.949,2500,limit
20240207,SH.510050,10:37:23.425,buy,2.95,400,limit
20240207,SH.510050,10:37:23.435,sell,2.959,400,limit
20240207,SH.510050,10:37:21.388,sell,2.952,3000,market
20240207,SH.510050,10:37:23.593,sell,2.958,300,limit
20240207,SH.510050,10:37:23.563,sell,2.954,5000,market
20240207,SH.510050,10:37:26.129,sell,2.959,5000,limit
20240207,SH.510050,10:37:24.702,buy,2.956,200,market
20240207,SH.510050,10:37:26.541,buy,2.949,1500,limit
20240207,SH.510050,10:37:25.655,sell,2.952,1000,market
20240207,SH.510050,10:37:24.831,sell,2.964,200,stop
20240207,SH.510050,10:37:25.520,buy,2.95,800,limit
20240207,SH.510050,10:37:27.697,sell,2.959,1000,limit
20240207,SH.510050,10:37:29.323,buy,2.951,900,limit
20240207,SH.510050,10:37:28.435,buy,2.954,200,limit
20240207,SH.510050,10:37:28.699,sell,2.953,100,market
20240207,SH.510050,10:37:28.097,sell,2.959,1200,limit
20240207,SH.510050,10:37:28.578,buy,2.958,200,market
20240207,SH.510050,10:37:31.834,sell,2.961,1000,limit
20240207,SH.510050,10:37:32.054,buy,2.95,4000,limit
20240207,SH.510050,10:37:32.643,sell,2.96,1000,limit
20240207,SH.510050,10:37:34.239,buy,2.958,500,market
20240207,SH.510050,10:37:34.321,buy,2.954,1500,limit
20240207,SH.510050,10:37:33.765,sell,2.967,200,stop
20240207,SH.510050,10:37:34.899,sell,2.961,300,limit
20240207,SH.510050,10:37:37.798,sell,2.964,800,limit
20240207,SH.510050,10:37:36.129,sell,2.958,1500,market
20240207,SH.510050,10:37:37.959,buy,2.957,300,limit
20240207,SH.510050,10:37:40.133,buy,2.958,300,limit
20240207,SH.510050,10:37:40.510,buy,2.96,500,market
20240207,SH.510050,10:37:39.534,buy,2.954,1500,limit
20240207,SH.510050,10:37:40.368,buy,2.96,400,market
20240207,SH.510050,10:37:42.665,buy,2.962,1500,market
20240207,SH.510050,10:37:44.433,sell,2.962,500,limit
20240207,SH.510050,10:37:42.098,buy,2.955,400,limit
20240207,SH.510050,10:37:43.356,sell,2.96,2000,market
20240207,SH.510050,10:37:43.389,sell,2.96,100,market
20240207,SH.510050,10:37:44.304,sell,2.964,600,limit
20240207,SH.510050,10:37:43.150,buy,2.955,300,limit
20240207,SH.510050,10:37:43.088,sell,2.963,1200,limit
20240207,SH.510050,10:37:47.774,buy,2.957,800,limit
20240207,SH.510050,10:37:47.048,buy,2.961,1000,market
20240207,SH.510050,10:37:45.808,buy,2.955,500,limit
20240207,SH.510050,10:37:50.560,sell,2.963,5000,limit
20240207,SH.510050,10:37:49.757,sell,2.966,3000,limit
20240207,SH.510050,10:37:48.833,buy,2.963,1200,market
20240207,SH.510050,10:37:50.092,buy,2.963,1000,market
20240207,SH.510050,10:37:49.521,sell,2.96,1500,market
20240207,SH.510050,10:37:48.358,sell,2.965,1000,limit
20240207,SH.510050,10:37:49.374,buy,2.957,300,limit
20240207,SH.510050,10:37:48.526,buy,2.956,200,limit
20240207,SH.510050,10:37:51.366,buy,2.958,200,limit
20240207,SH.510050,10:37:53.706,buy,2.956,2000,limit
20240207,SH.510050,10:37:52.347,sell,2.966,1000,limit
20240207,SH.510050,10:37:51.546,buy,2.961,400,market
20240207,SH.510050,10:37:53.820,buy,2.958,200,limit
20240207,SH.510050,10:37:51.894,sell,2.968,1000,stop
20240207,SH.510050,10:37:51.609,buy,2.957,1500,limit
20240207,SH.510050,10:37:52.393,buy,2.959,5000,limit
20240207,SH.510050,10:37:56.046,sell,2.961,2000,market
20240207,SH.510050,10:37:56.998,sell,2.963,400,limit
20240207,SH.510050,10:37:56.388,sell,2.959,1200,market
20240207,SH.510050,10:37:54.001,sell,2.959,1000,market
20240207,SH.510050,10:37:54.037,buy,2.96,1500,limit
20240207,SH.510050,10:37:54.869,sell,2.967,1200,limit
20240207,SH.510050,10:37:55.314,sell,2.959,2000,market
20240207,SH.510050,10:37:58.352,sell,2.959,600,market
20240207,SH.510050,10:37:57.105,sell,2.966,500,limit
20240207,SH.510050,10:37:59.401,buy,2.956,1000,limit
20240207,SH.510050,10:37:57.698,sell,2.964,1000,limit
20240207,SH.510050,10:38:00.413,sell,2.964,1000,limit
20240207,SH.510050,10:38:00.644,sell,2.966,4000,limit
20240207,SH.510050,10:38:02.096,sell,2.961,600,market
20240207,SH.510050,10:38:03.912,sell,2.967,900,limit
20240207,SH.510050,10:38:03.974,buy,2.96,1200,limit
20240207,SH.510050,10:38:04.658,buy,2.957,300,limit
20240207,SH.510050,10:38:04.961,buy,2.96,500,limit
20240207,SH.510050,10:38:05.892,sell,2.965,200,limit
20240207,SH.510050,10:38:03.662,buy,2.964,4000,market
20240207,SH.510050,10:38:05.162,buy,2.96,500,limit
20240207,SH.510050,10:38:04.723,buy,2.957,2500,limit
20240207,SH.510050,10:38:07.833,buy,2.96,300,limit
20240207,SH.510050,10:38:06.350,sell,2.965,1200,limit
20240207,SH.510050,10:38:08.889,buy,2.957,800,limit
20240207,SH.510050,10:38:08.231,buy,2.961,500,limit
20240207,SH.510050,10:38:07.035,buy,2.959,500,limit
20240207,SH.510050,10:38:06.880,sell,2.967,500,limit
20240207,SH.510050,10:38:06.707,sell,2.961,500,market
20240207,SH.510050,10:38:08.421,sell,2.966,200,limit
20240207,SH.510050,10:38:10.923,sell,2.967,2000,limit
20240207,SH.510050,10:38:10.266,sell,2.968,300,limit
20240207,SH.510050,10:38:09.288,buy,2.963,1500,market
20240207,SH.510050,10:38:11.997,buy,2.959,800,limit
20240207,SH.510050,10:38:09.133,sell,2.968,5000,limit
20240207,SH.510050,10:38:13.037,sell,2.977,100,stop
20240207,SH.510050,10:38:13.872,sell,2.968,500,limit
20240207,SH.510050,10:38:12.402,sell,2.966,1500,limit
20240207,SH.510050,10:38:12.108,sell,2.978,1000,stop
20240207,SH.510050,10:38:15.642,buy,2.958,1500,limit
20240207,SH.510050,10:38:16.252,buy,2.949,300,stop
20240207,SH.510050,10:38:17.764,buy,2.966,200,market
20240207,SH.510050,10:38:15.990,sell,2.973,500,stop
20240207,SH.510050,10:38:17.159,sell,2.971,600,stop
20240207,SH.510050,10:38:15.416,sell,2.962,1200,market
20240207,SH.510050,10:38:18.195,buy,2.963,1200,market
20240207,SH.510050,10:38:20.447,sell,2.967,1000,limit
20240207,SH.510050,10:38:19.381,sell,2.96,600,market
20240207,SH.510050,10:38:20.639,buy,2.947,2500,stop
20240207,SH.510050,10:38:19.133,sell,2.964,200,limit
20240207,SH.510050,10:38:20.022,buy,2.952,2000,stop
20240207,SH.510050,10:38:21.413,sell,2.964,1500,limit
20240207,SH.510050,10:38:22.059,sell,2.97,200,stop
20240207,SH.510050,10:38:22.155,buy,2.959,500,limit
20240207,SH.510050,10:38:21.713,buy,2.96,300,limit
20240207,SH.510050,10:38:21.262,buy,2.961,1200,limit
20240207,SH.510050,10:38:21.356,buy,2.957,1000,limit
20240207,SH.510050,10:38:26.880,buy,2.962,200,limit
20240207,SH.510050,10:38:24.135,sell,2.962,2000,market
20240207,SH.510050,10:38:26.633,sell,2.967,1200,limit
20240207,SH.510050,10:38:25.645,buy,2.964,4000,market
20240207,SH.510050,10:38:26.886,sell,2.961,1500,market
20240207,SH.510050,10:38:24.098,sell,2.966,400,limit
20240207,SH.510050,10:38:26.499,sell,2.961,300,market
20240207,SH.510050,10:38:29.483,sell,2.966,5000,limit
20240207,SH.510050,10:38:28.188,buy,2.963,500,market
20240207,SH.510050,10:38:27.603,sell,2.968,300,limit
20240207,SH.510050,10:38:28.918,sell,2.96,1000,market
20240207,SH.510050,10:38:31.223,buy,2.957,900,limit
20240207,SH.510050,10:38:32.509,sell,2.965,1000,limit
20240207,SH.510050,10:38:31.858,buy,2.955,1000,limit
20240207,SH.510050,10:38:30.657,buy,2.963,3000,market
20240207,SH.510050,10:38:31.514,buy,2.958,1500,limit
20240207,SH.510050,10:38:31.626,buy,2.963,1200,market
20240207,SH.510050,10:38:32.730,sell,2.966,200,limit
20240207,SH.510050,10:38:32.669,buy,2.95,800,stop
20240207,SH.510050,10:38:35.015,sell,2.963,400,limit
20240207,SH.510050,10:38:35.515,buy,2.957,4000,limit
20240207,SH.510050,10:38:33.478,buy,2.955,1500,limit
20240207,SH.510050,10:38:35.944,buy,2.958,4000,limit
20240207,SH.510050,10:38:34.522,buy,2.957,800,limit
20240207,SH.510050,10:38:34.847,sell,2.958,200,market
20240207,SH.510050,10:38:34.474,sell,2.962,800,limit
20240207,SH.510050,10:38:37.378,buy,2.961,4000,market
20240207,SH.510050,10:38:37.973,sell,2.971,200,stop
20240207,SH.510050,10:38:38.481,buy,2.954,200,limit
20240207,SH.510050,10:38:36.873,buy,2.956,800,limit
20240207,SH.510050,10:38:36.326,sell,2.965,5000,limit
20240207,SH.510050,10:38:39.648,buy,2.946,5000,stop
20240207,SH.510050,10:38:39.139,buy,2.951,300,stop
20240207,SH.510050,10:38:39.735,sell,2.975,1000,stop
20240207,SH.510050,10:38:42.363,sell,2.96,1000,limit
20240207,SH.510050,10:38:42.255,sell,2.964,1000,limit
20240207,SH.510050,10:38:44.597,sell,2.961,400,limit
20240207,SH.510050,10:38:44.349,buy,2.96,800,market
20240207,SH.510050,10:38:43.577,buy,2.956,3000,limit
20240207,SH.510050,10:38:47.072,buy,2.96,900,market
20240207,SH.510050,10:38:45.079,sell,2.965,4000,stop
20240207,SH.510050,10:38:47.502,sell,2.962,1000,limit
20240207,SH.510050,10:38:50.509,sell,2.956,400,market
20240207,SH.510050,10:38:49.025,sell,2.961,2000,limit
20240207,SH.510050,10:38:48.819,buy,2.96,100,market
20240207,SH.510050,10:38:49.326,sell,2.955,1000,market
20240207,SH.510050,10:38:48.720,buy,2.958,4000,market
20240207,SH.510050,10:38:52.200,sell,2.96,600,limit
20240207,SH.510050,10:38:51.956,sell,2.958,1000,limit
20240207,SH.510050,10:38:52.951,buy,2.956,2500,market
20240207,SH.510050,10:38:51.042,buy,2.951,5000,limit
20240207,SH.510050,10:38:52.197,sell,2.961,1500,limit
20240207,SH.510050,10:38:53.899,buy,2.957,4000,market
20240207,SH.510050,10:38:53.003,buy,2.957,1500,market
20240207,SH.510050,10:38:54.197,buy,2.958,300,market
20240207,SH.510050,10:38:56.397,buy,2.947,3000,stop
20240207,SH.510050,10:38:54.667,sell,2.953,2000,market
20240207,SH.510050,10:38:56.015,buy,2.956,1200,market
20240207,SH.510050,10:38:55.598,buy,2.95,600,limit
20240207,SH.510050,10:38:56.207,sell,2.959,1200,limit
20240207,SH.510050,10:38:56.879,buy,2.95,1000,limit
20240207,SH.510050,10:38:58.213,buy,2.957,300,market
20240207,SH.510050,10:38:59.617,buy,2.954,900,limit
20240207,SH.510050,10:38:58.180,sell,2.961,400,limit
20240207,SH.510050,10:38:58.974,buy,2.953,5000,limit
20240207,SH.510050,10:38:57.115,sell,2.961,2000,limit
20240207,SH.510050,10:38:59.658,sell,2.958,200,limit
20240207,SH.510050,10:38:59.066,buy,2.957,1000,market
20240207,SH.510050,10:38:59.898,buy,2.956,200,market
20240207,SH.510050,10:39:00.593,sell,2.958,100,limit
20240207,SH.510050,10:39:02.661,sell,2.958,1000,limit
20240207,SH.510050,10:39:00.542,buy,2.954,400,limit
20240207,SH.510050,10:39:00.787,buy,2.957,600,market
20240207,SH.510050,10:39:05.992,buy,2.952,400,limit
20240207,SH.510050,10:39:05.174,buy,2.95,600,limit
20240207,SH.510050,10:39:04.404,buy,2.949,300,limit
20240207,SH.510050,10:39:03.083,buy,2.949,5000,limit
20240207,SH.510050,10:39:03.854,buy,2.951,1000,limit
20240207,SH.510050,10:39:08.955,buy,2.949,1000,limit
20240207,SH.510050,10:39:08.476,buy,2.956,1200,market
20240207,SH.510050,10:39:08.488,sell,2.953,500,market
20240207,SH.510050,10:39:07.232,sell,2.96,100,limit
20240207,SH.510050,10:39:06.391,buy,2.95,100,limit
20240207,SH.510050,10:39:08.854,sell,2.957,500,limit
20240207,SH.510050,10:39:07.764,sell,2.952,4000,market
20240207,SH.510050,10:39:07.836,sell,2.953,400,market
20240207,SH.510050,10:39:10.381,buy,2.949,800,limit
20240207,SH.510050,10:39:10.402,buy,2.949,1000,limit
20240207,SH.510050,10:39:09.486,sell,2.958,600,limit
20240207,SH.510050,10:39:11.092,buy,2.948,600,limit
20240207,SH.510050,10:39:10.263,sell,2.956,400,limit
20240207,SH.510050,10:39:11.699,sell,2.95,200,market
20240207,SH.510050,10:39:09.921,buy,2.947,600,limit
20240207,SH.510050,10:39:14.514,sell,2.954,300,market
20240207,SH.510050,10:39:14.083,sell,2.953,200,market
20240207,SH.510050,10:39:12.098,buy,2.952,1500,limit
20240207,SH.510050,10:39:12.716,sell,2.96,1500,limit
20240207,SH.510050,10:39:17.091,buy,2.95,4000,limit
20240207,SH.510050,10:39:16.175,sell,2.96,1000,limit
20240207,SH.510050,10:39:16.250,sell,2.957,200,limit
20240207,SH.510050,10:39:15.290,sell,2.954,200,market
20240207,SH.510050,10:39:19.379,buy,2.952,500,limit
20240207,SH.510050,10:39:20.478,buy,2.954,2500,limit
20240207,SH.510050,10:39:18.657,sell,2.96,200,limit
20240207,SH.510050,10:39:21.103,sell,2.96,500,limit
20240207,SH.510050,10:39:23.974,buy,2.958,1500,market
20240207,SH.510050,10:39:23.670,buy,2.954,200,limit
20240207,SH.510050,10:39:22.447,buy,2.95,400,limit
20240207,SH.510050,10:39:22.632,buy,2.952,3000,limit
20240207,SH.510050,10:39:21.402,sell,2.953,600,market
20240207,SH.510050,10:39:21.137,sell,2.959,2500,limit
20240207,SH.510050,10:39:21.135,sell,2.957,900,limit
20240207,SH.510050,10:39:24.021,buy,2.956,1500,limit
20240207,SH.510050,10:39:26.258,buy,2.946,300,stop
20240207,SH.510050,10:39:24.726,buy,2.958,1500,market
20240207,SH.510050,10:39:25.299,sell,2.961,300,limit
20240207,SH.510050,10:39:25.831,buy,2.956,300,limit
20240207,SH.510050,10:39:26.793,sell,2.96,500,limit
20240207,SH.510050,10:39:28.362,sell,2.955,2000,market
20240207,SH.510050,10:39:27.747,buy,2.954,5000,limit
20240207,SH.510050,10:39:28.554,buy,2.957,4000,market
20240207,SH.510050,10:39:32.813,buy,2.951,1000,limit
20240207,SH.510050,10:39:30.817,sell,2.958,300,limit
20240207,SH.510050,10:39:30.786,sell,2.958,400,limit
20240207,SH.510050,10:39:32.859,buy,2.954,2000,limit
20240207,SH.510050,10:39:33.440,buy,2.958,500,market
20240207,SH.510050,10:39:35.567,sell,2.953,1000,market
20240207,SH.510050,10:39:35.923,buy,2.94,1500,stop
20240207,SH.510050,10:39:34.150,sell,2.955,500,market
20240207,SH.510050,10:39:34.811,buy,2.956,1500,market
20240207,SH.510050,10:39:33.938,sell,2.958,900,limit
20240207,SH.510050,10:39:33.389,sell,2.959,200,limit
20240207,SH.510050,10:39:36.421,sell,2.959,600,limit
20240207,SH.510050,10:39:38.403,buy,2.958,5000,market
20240207,SH.510050,10:39:37.888,sell,2.96,200,limit
20240207,SH.510050,10:39:37.248,buy,2.959,300,market
20240207,SH.510050,10:39:39.003,buy,2.958,1000,market
20240207,SH.510050,10:39:39.386,sell,2.958,5000,limit
20240207,SH.510050,10:39:39.403,buy,2.954,1500,limit
20240207,SH.510050,10:39:40.806,sell,2.96,600,limit
20240207,SH.510050,10:39:40.139,buy,2.952,600,limit
20240207,SH.510050,10:39:44.289,buy,2.956,400,limit
20240207,SH.510050,10:39:43.472,sell,2.961,2500,limit
20240207,SH.510050,10:39:44.853,sell,2.96,900,limit
20240207,SH.510050,10:39:44.070,sell,2.961,5000,limit
20240207,SH.510050,10:39:47.882,buy,2.956,400,limit
20240207,SH.510050,10:39:46.744,buy,2.956,1500,limit
20240207,SH.510050,10:39:45.363,buy,2.954,4000,limit
20240207,SH.510050,10:39:45.805,buy,2.953,2000,limit
20240207,SH.510050,10:39:45.473,buy,2.955,4000,limit
20240207,SH.510050,10:39:45.256,sell,2.97,2000,stop
20240207,SH.510050,10:39:49.285,sell,2.959,1500,limit
20240207,SH.510050,10:39:49.546,sell,2.957,500,market
20240207,SH.510050,10:39:50.153,sell,2.96,1000,limit
20240207,SH.510050,10:39:53.310,buy,2.95,500,limit
20240207,SH.510050,10:39:52.271,sell,2.958,200,limit
20240207,SH.510050,10:39:53.535,sell,2.959,200,limit
20240207,SH.510050,10:39:51.146,sell,2.953,200,market
20240207,SH.510050,10:39:53.798,sell,2.96,2000,limit
20240207,SH.510050,10:39:51.957,buy,2.954,500,limit
20240207,SH.510050,10:39:51.796,buy,2.953,300,limit
20240207,SH.510050,10:39:53.935,sell,2.958,5000,limit
20240207,SH.510050,10:39:55.684,sell,2.954,100,market
20240207,SH.510050,10:39:55.746,buy,2.951,200,limit
20240207,SH.510050,10:39:55.222,buy,2.957,300,market
20240207,SH.510050,10:39:54.132,buy,2.958,600,market
20240207,SH.510050,10:39:56.169,sell,2.954,1000,market
20240207,SH.510050,10:39:54.926,buy,2.955,300,limit
20240207,SH.510050,10:39:56.080,sell,2.959,300,limit
20240207,SH.510050,10:39:58.890,sell,2.958,100,limit
20240207,SH.510050,10:39:57.160,sell,2.961,500,limit
20240207,SH.510050,10:39:59.350,buy,2.957,1500,market
20240207,SH.510050,10:40:01.015,sell,2.963,500,limit
20240207,SH.510050,10:40:00.321,buy,2.954,1500,limit
20240207,SH.510050,10:40:01.022,buy,2.954,3000,limit
20240207,SH.510050,10:40:01.822,sell,2.955,800,market
20240207,SH.510050,10:40:01.071,buy,2.947,500,stop
20240207,SH.510050,10:40:01.945,sell,2.962,2500,limit
20240207,SH.510050,10:40:02.567,sell,2.963,2000,limit
20240207,SH.510050,10:40:05.225,sell,2.958,800,limit
20240207,SH.510050,10:40:05.479,buy,2.958,200,market
20240207,SH.510050,10:40:05.922,sell,2.962,800,limit
20240207,SH.510050,10:40:04.699,sell,2.961,500,limit
20240207,SH.510050,10:40:08.297,buy,2.956,500,limit
20240207,SH.510050,10:40:07.828,buy,2.956,2000,limit
20240207,SH.510050,10:40:08.101,sell,2.963,900,limit
20240207,SH.510050,10:40:06.809,sell,2.962,1200,limit
20240207,SH.510050,10:40:10.605,buy,2.96,200,market
20240207,SH.510050,10:40:09.308,sell,2.957,500,market
20240207,SH.510050,10:40:11.704,buy,2.958,800,market
20240207,SH.510050,10:40:11.867,sell,2.963,1500,limit
20240207,SH.510050,10:40:10.005,buy,2.952,400,limit
20240207,SH.510050,10:40:10.706,sell,2.956,1500,market
20240207,SH.510050,10:40:11.872,buy,2.953,4000,limit
20240207,SH.510050,10:40:12.553,sell,2.96,500,limit
20240207,SH.510050,10:40:14.255,buy,2.959,800,market
20240207,SH.510050,10:40:14.363,buy,2.959,1500,market
20240207,SH.510050,10:40:16.202,sell,2.957,100,market
20240207,SH.510050,10:40:17.257,buy,2.96,5000,market
20240207,SH.510050,10:40:15.381,sell,2.957,3000,market
20240207,SH.510050,10:40:17.824,sell,2.96,500,limit
20240207,SH.510050,10:40:17.834,sell,2.956,2000,market
20240207,SH.510050,10:40:16.471,sell,2.957,1500,market
20240207,SH.510050,10:40:15.701,buy,2.958,300,market
20240207,SH.510050,10:40:18.109,sell,2.964,2000,limit
20240207,SH.510050,10:40:19.785,buy,2.961,4000,market
20240207,SH.510050,10:40:20.679,sell,2.96,800,limit
20240207,SH.510050,10:40:21.248,sell,2.963,2000,limit
20240207,SH.510050,10:40:22.027,buy,2.953,300,limit
20240207,SH.510050,10:40:21.756,sell,2.961,400,limit
20240207,SH.510050,10:40:23.625,sell,2.96,1200,limit
20240207,SH.510050,10:40:24.014,buy,2.959,5000,market
20240207,SH.510050,10:40:25.688,sell,2.957,2500,market
20240207,SH.510050,10:40:24.873,sell,2.959,200,limit
20240207,SH.510050,10:40:25.810,buy,2.954,500,limit
20240207,SH.510050,10:40:25.708,buy,2.953,200,limit
20240207,SH.510050,10:40:28.361,sell,2.961,400,limit
20240207,SH.510050,10:40:29.449,sell,2.962,3000,limit
20240207,SH.510050,10:40:29.099,buy,2.951,3000,stop
20240207,SH.510050,10:40:29.841,buy,2.955,500,limit
20240207,SH.510050,10:40:32.415,buy,2.954,400,limit
20240207,SH.510050,10:40:30.100,sell,2.961,500,limit
20240207,SH.510050,10:40:32.498,buy,2.955,300,limit
20240207,SH.510050,10:40:32.060,buy,2.957,300,limit
20240207,SH.510050,10:40:31.427,buy,2.962,900,market
20240207,SH.510050,10:40:30.449,sell,2.963,800,limit
20240207,SH.510050,10:40:34.624,sell,2.963,1000,limit
20240207,SH.510050,10:40:35.243,buy,2.956,1000,limit
20240207,SH.510050,10:40:34.760,sell,2.96,2000,market
20240207,SH.510050,10:40:34.241,sell,2.958,800,market
20240207,SH.510050,10:40:35.819,buy,2.959,600,limit
20240207,SH.510050,10:40:35.921,buy,2.957,4000,limit
20240207,SH.510050,10:40:35.879,sell,2.965,500,limit
20240207,SH.510050,10:40:34.400,buy,2.956,1500,limit
20240207,SH.510050,10:40:36.935,buy,2.961,600,market
20240207,SH.510050,10:40:37.462,buy,2.961,2500,market
20240207,SH.510050,10:40:36.566,buy,2.956,4000,limit
20240207,SH.510050,10:40:38.280,sell,2.964,1500,limit
20240207,SH.510050,10:40:36.788,sell,2.96,1000,limit
20240207,SH.510050,10:40:36.232,sell,2.96,1000,limit
20240207,SH.510050,10:40:37.382,sell,2.961,100,limit
20240207,SH.510050,10:40:36.044,buy,2.954,1500,limit
20240207,SH.510050,10:40:40.976,sell,2.957,3000,market
20240207,SH.510050,10:40:41.520,buy,2.954,2000,limit
20240207,SH.510050,10:40:39.993,sell,2.963,1200,limit
20240207,SH.510050,10:40:42.484,sell,2.96,600,limit
20240207,SH.510050,10:40:43.761,sell,2.96,600,limit
20240207,SH.510050,10:40:44.492,buy,2.953,400,limit
20240207,SH.510050,10:40:42.238,sell,2.963,400,limit
20240207,SH.510050,10:40:46.722,buy,2.958,2000,limit
20240207,SH.510050,10:40:45.744,sell,2.961,2500,limit
20240207,SH.510050,10:40:45.428,sell,2.961,4000,limit
20240207,SH.510050,10:40:47.170,sell,2.965,1200,limit
